ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count	accession
map01230	Biosynthesis of amino acids	107/867	238/13584	0.4495798319327731	7.043935913465733	24.561101077458815	7.932521177118242e-65	1.7927497860287227e-62	1.2441533214638087e-62	K00265/K00548/K01958/K01681/K00031/K00549/K00615/K01953/K01652/K01649/K01687/K00058/K01752/K00266/K00873/K01703/K01940/K01755/K01915/K01586/K01626/K00800/K00003/K12524/K01657/K00013/K01647/K00928/K01689/K00600/K00147/K01696/K00821/K01754/K01739/K00812/K14260/K00290/K00927/K01803/K01736/K00641/K14267/K00789/K14155/K00620/K00616/K04517/K00831/K00826/K01733/K01735/K13829/K01439/K00817/K01620/K00133/K00766/K00052/K00145/K00948/K01624/K21071/K00053/K00134/K01697/K01714/K04518/K00872/K16370/K01738/K00674/K00611/K00930/K01778/K00765/K02502/K00286/K00931/K00014/K01476/K05602/K00215/K01695/K01609/K02500/K01834/K01814/K01817/K01783/K02501/K01658/K01079/K01089/K01693/K01704/K00640/K01243/K01808/K01653/K00891/K00619/K03786/K01496/K11755/K04092/K01523	107	GCF_007992455.1
map01240	Biosynthesis of cofactors	93/867	375/13584	0.248	3.8856193771626297	14.79567465142031	2.8391764935353695e-31	3.2082694376949674e-29	2.22651209229879e-29	K01955/K01950/K02551/K00278/K01937/K00767/K01885/K00382/K00231/K00012/K01756/K03517/K11754/K00763/K00103/K01845/K01665/K03342/K13950/K01465/K01939/K02492/K02858/K14652/K00600/K02552/K03750/K09458/K02302/K13038/K01772/K00789/K04487/K01809/K01911/K02549/K01956/K01719/K02259/K00831/K00826/K03639/K01599/K11752/K03800/K03644/K00226/K00254/K00867/K09834/K01698/K00946/K02548/K00609/K11753/K01749/K00858/K02257/K01661/K02619/K06215/K01491/K00963/K01591/K15734/K00868/K13542/K00796/K00950/K01633/K09903/K00059/K03801/K03183/K01664/K05979/K00859/K00793/K00969/K00939/K08681/K01495/K08281/K00762/K13940/K00287/K00954/K03638/K00794/K03637/K03635/K00940/K21142	93	GCF_007992455.1
map03010	Ribosome	53/867	143/13584	0.3706293706293706	5.806954291383358	15.088194856735686	2.5290279485026532e-27	1.9052010545386653e-25	1.3221935590417382e-25	K02945/K02967/K02886/K02982/K02863/K02988/K02926/K02906/K02897/K02986/K02876/K02931/K02879/K02933/K02864/K02996/K02992/K02939/K02871/K02867/K02959/K02878/K02961/K02948/K02994/K02890/K02887/K02935/K02952/K02874/K02950/K02990/K02881/K02895/K02884/K02904/K02892/K02888/K02946/K02954/K02965/K02956/K02968/K02899/K02963/K02909/K02902/K02911/K02916/K02907/K02913/K02919/K02914	53	GCF_007992455.1
map01200	Carbon metabolism	77/867	365/13584	0.21095890410958903	3.3052661515855335	11.656905289627337	2.763477715414895e-21	1.5613649092094156e-19	1.0835741568337352e-19	K00164/K01616/K01958/K01681/K00281/K00283/K00163/K01595/K01007/K00123/K00031/K01782/K13788/K00232/K00615/K01895/K11263/K00239/K00658/K01810/K01637/K01638/K00058/K01966/K00036/K00140/K01752/K00116/K00382/K00873/K00033/K01679/K00627/K01647/K01689/K00600/K00830/K01754/K00925/K00927/K01803/K07404/K00626/K00605/K01903/K00248/K00161/K00616/K00831/K00948/K01624/K21071/K00162/K00024/K00134/K02446/K00297/K00845/K16370/K01738/K01902/K01491/K00074/K00886/K01057/K01715/K00240/K01834/K01783/K01079/K00640/K01808/K00851/K00242/K00241/K02437/K05606	77	GCF_007992455.1
map00500	Starch and sucrose metabolism	34/867	106/13584	0.32075471698113206	5.025527192008879	10.863706767783414	9.518319866963623e-16	4.302280579867558e-14	2.9857466530054316e-14	K01212/K05342/K00688/K05349/K06044/K01214/K00705/K00700/K02438/K16147/K00694/K05341/K05343/K00692/K01182/K01236/K01810/K01835/K01187/K18775/K01179/K05988/K16146/K01193/K05350/K00697/K16055/K00975/K16148/K00847/K00845/K00963/K01087/K02760	34	GCF_007992455.1
map01232	Nucleotide metabolism	35/867	123/13584	0.2845528455284553	4.458322783919881	10.059918977035036	2.1835264164011114e-14	8.224616168444185e-13	5.707814667434485e-13	K01081/K00525/K21636/K01937/K01951/K00088/K01756/K01129/K01487/K00756/K00758/K01939/K01488/K06966/K00760/K00526/K00942/K03783/K00560/K02566/K09903/K00945/K00876/K06287/K00857/K00761/K00943/K01494/K00939/K02825/K00759/K01485/K01520/K00940/K01489	35	GCF_007992455.1
map00970	Aminoacyl-tRNA biosynthesis	24/867	66/13584	0.36363636363636365	5.697389116074238	9.98820270055783	7.295351732351341e-13	2.3553564164448615e-11	1.634597606196015e-11	K01870/K01872/K01869/K01873/K01890/K01868/K01881/K01887/K01874/K04567/K01885/K02434/K02433/K01883/K01880/K01876/K09759/K01866/K01892/K01875/K01889/K01867/K00604/K02435	24	GCF_007992455.1
map00240	Pyrimidine metabolism	31/867	111/13584	0.27927927927927926	4.375697496804763	9.324121404751773	1.1733796380636577e-12	3.314797477529833e-11	2.3004416588353292e-11	K01081/K01955/K00525/K21636/K01937/K01465/K00756/K00758/K01956/K06966/K00226/K00254/K00526/K00609/K01591/K00560/K02566/K09903/K00945/K00876/K06287/K00857/K00761/K00943/K01494/K00762/K02825/K01485/K01520/K00940/K01489	31	GCF_007992455.1
map00230	Purine metabolism	44/867	220/13584	0.2	3.1335640138408305	8.330361495606244	8.081027844494693e-12	2.0292358809508895e-10	1.4082726886897186e-10	K01081/K01952/K00951/K01139/K00525/K21636/K01835/K00602/K01951/K00088/K00764/K01466/K01756/K01129/K01487/K01939/K01945/K11788/K02083/K00839/K16839/K01589/K01488/K01933/K06966/K00948/K00760/K01923/K00526/K01524/K03651/K00942/K03783/K02566/K07816/K01515/K11175/K00939/K19710/K00759/K07127/K16840/K01588/K00940	44	GCF_007992455.1
map00250	Alanine, aspartate and glutamate metabolism	23/867	70/13584	0.32857142857142857	5.147998022738507	9.084701599903845	2.480163855242542e-11	5.605170312848145e-10	3.8899412045383034e-10	K00265/K13821/K01955/K00820/K01953/K00278/K00135/K00266/K00764/K01744/K01940/K01755/K01915/K00262/K01756/K07250/K01939/K00830/K00812/K14260/K01956/K00259/K00609	23	GCF_007992455.1
