ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count	accession
map01230	Biosynthesis of amino acids	107/943	238/13584	0.4495798319327731	6.476238003154602	23.27867269744444	5.17241784632845e-61	1.241380283118828e-58	8.71144058329002e-59	K00265/K00548/K01958/K01681/K00549/K00031/K00615/K01652/K01649/K01687/K00058/K01752/K01940/K00266/K01703/K00873/K01586/K01755/K01915/K00800/K01626/K00003/K12524/K01754/K00013/K01657/K00812/K14267/K01647/K00928/K01689/K00600/K00147/K01739/K00290/K01736/K14260/K00821/K05827/K00927/K01803/K01696/K00641/K00789/K11358/K00620/K14155/K00616/K00817/K00831/K00826/K01733/K01735/K13829/K00133/K01439/K01620/K00766/K00052/K00145/K01624/K00948/K21071/K00053/K00134/K01714/K01738/K04518/K16370/K00674/K00872/K00611/K00930/K00014/K01778/K00765/K02502/K00931/K00286/K05602/K01476/K00215/K01609/K01695/K02500/K01834/K01814/K01817/K01783/K02501/K01079/K01658/K01089/K01693/K01704/K00640/K00619/K01808/K04517/K00891/K01653/K01243/K03786/K01496/K11755/K01523/K04092	107	GCF_013282805.1
map01240	Biosynthesis of cofactors	104/943	375/13584	0.2773333333333333	3.9950116648992573	16.063573435702477	2.413614246548616e-36	2.896337095858339e-34	2.0325172602514658e-34	K01955/K00457/K01950/K00278/K01195/K02551/K00767/K01937/K00231/K01885/K00128/K00382/K01756/K11754/K03517/K01845/K00763/K00103/K00012/K01465/K01665/K03342/K13950/K01939/K02858/K14652/K00600/K01556/K02552/K13038/K03750/K02492/K09458/K02302/K00789/K01772/K04487/K01719/K01956/K01911/K02549/K01809/K00831/K02259/K00826/K11752/K03639/K01599/K03800/K03644/K00226/K00254/K09834/K00867/K01698/K00946/K11212/K02548/K11753/K02257/K00609/K00858/K01661/K01749/K06215/K00796/K00963/K02619/K01491/K01918/K01591/K00453/K00606/K00868/K15734/K13542/K02303/K00950/K01633/K12234/K00059/K09903/K03183/K14941/K00859/K05979/K00793/K03801/K01664/K00939/K01495/K08281/K00762/K08681/K00969/K00287/K13940/K00954/K03638/K00794/K03637/K03635/K00940/K21142	104	GCF_013282805.1
map03010	Ribosome	53/943	143/13584	0.3706293706293706	5.3389494916536275	14.24622515577611	1.4623200366207827e-25	1.1698560292966262e-23	8.209515995064042e-24	K02945/K02967/K02886/K02982/K02863/K02988/K02906/K02926/K02986/K02897/K02931/K02876/K02879/K02933/K02864/K02996/K02992/K02939/K02871/K02867/K02878/K02959/K02890/K02994/K02948/K02935/K02887/K02952/K02990/K02950/K02874/K02895/K02881/K02884/K02961/K02904/K02946/K02888/K02954/K02892/K02965/K02956/K02968/K02909/K02899/K02963/K02902/K02911/K02916/K02907/K02913/K02914/K02919	53	GCF_013282805.1
map01200	Carbon metabolism	81/943	365/13584	0.2219178082191781	3.1967460305931232	11.61956747684753	1.6943576404306823e-21	1.0166145842584094e-19	7.134137433392346e-20	K00164/K01616/K01958/K00281/K00283/K01681/K00163/K01595/K01007/K00123/K00031/K01782/K13788/K00232/K00615/K11263/K01895/K00239/K00658/K00863/K01810/K01638/K01637/K01966/K00058/K01752/K00140/K00036/K00116/K00382/K00033/K00873/K00627/K01679/K00244/K01754/K01647/K01689/K00600/K00925/K01601/K00830/K00626/K00927/K01803/K07404/K00161/K01903/K00248/K00605/K00616/K00831/K00162/K01624/K00948/K21071/K00134/K00024/K02446/K00874/K00297/K01738/K16370/K00845/K01902/K01491/K00074/K00240/K01057/K00886/K01834/K01715/K01783/K01079/K00640/K00851/K01808/K00242/K00241/K02437/K05606	81	GCF_013282805.1
map00230	Purine metabolism	49/943	220/13584	0.22272727272727272	3.208406439795623	9.019554619748092	1.6329716995423386e-13	7.838264157803225e-12	5.500536251089983e-12	K01952/K00951/K01139/K00525/K01081/K01835/K01428/K00602/K01951/K00088/K00764/K01466/K00956/K01756/K02083/K01129/K01939/K01945/K11788/K00839/K16839/K01589/K01488/K01933/K00948/K00760/K00526/K01524/K00957/K03651/K01923/K00365/K00942/K03783/K02566/K07816/K03784/K01515/K00939/K11175/K00759/K01588/K07127/K16840/K19710/K00940/K01429/K01430/K14048	49	GCF_013282805.1
map00500	Starch and sucrose metabolism	32/943	106/13584	0.3018867924528302	4.3487064567118185	9.453230928113548	4.629864816368812e-13	1.851945926547525e-11	1.2996111765245787e-11	K05342/K05349/K00688/K06044/K01214/K00700/K02438/K01212/K18775/K16147/K01187/K05341/K01178/K01236/K01835/K01810/K05343/K00692/K05350/K01193/K00697/K16055/K16146/K01176/K00975/K16148/K00847/K00845/K00963/K01087/K01838/K02760	32	GCF_013282805.1
map00240	Pyrimidine metabolism	32/943	111/13584	0.2882882882882883	4.1528187784815564	9.109432542071472	1.8797765639463313e-12	6.444948219244564e-11	4.522770680171624e-11	K01955/K00525/K01081/K01937/K01464/K01465/K00756/K00758/K06016/K01956/K00226/K00254/K00526/K00609/K16329/K01591/K00560/K01431/K02566/K00945/K09903/K06287/K00943/K00857/K01494/K00762/K00761/K02825/K01485/K01520/K00940/K01489	32	GCF_013282805.1
map00970	Aminoacyl-tRNA biosynthesis	24/943	66/13584	0.36363636363636365	5.238214595584691	9.42674307405257	4.4250267061425765e-12	1.327508011842773e-10	9.315845697142267e-11	K01870/K01872/K01869/K01873/K01890/K04567/K01868/K01881/K01887/K01874/K02433/K02434/K01885/K01883/K01880/K01876/K09759/K01866/K01875/K01892/K01889/K01867/K00604/K02435	24	GCF_013282805.1
map00250	Alanine, aspartate and glutamate metabolism	24/943	70/13584	0.34285714285714286	4.938888047265566	9.023887680457886	1.9009641487519244e-11	5.069237730005132e-10	3.557359810529917e-10	K00265/K13821/K01955/K00820/K00278/K01940/K01744/K00135/K00266/K00764/K01755/K01915/K01580/K01756/K07250/K00812/K01939/K00830/K14260/K11358/K01425/K01956/K00259/K00609	24	GCF_013282805.1
map01232	Nucleotide metabolism	32/943	123/13584	0.2601626016260163	3.747665726922381	8.360664018493988	3.818150767749977e-11	9.163561842599945e-10	6.430569714105224e-10	K00525/K01081/K01937/K01951/K00088/K01756/K01129/K00756/K00758/K01939/K01488/K00760/K00526/K00942/K00560/K03783/K02566/K00945/K09903/K03784/K06287/K00943/K00857/K00939/K01494/K00761/K00759/K02825/K01485/K01520/K00940/K01489	32	GCF_013282805.1
