ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count	accession
map01230	Biosynthesis of amino acids	104/926	238/13584	0.4369747899159664	6.410221972158193	22.77449732747927	1.4101672453136552e-58	3.3138930264870898e-56	2.345330786942711e-56	K00265/K01958/K01681/K01657/K00549/K00031/K00615/K01652/K01649/K01687/K00800/K00058/K00873/K01586/K01703/K01752/K00266/K00134/K01915/K01940/K01755/K01626/K00600/K00003/K12524/K00928/K00812/K14260/K01754/K00013/K00836/K04517/K00147/K01647/K01689/K01739/K14267/K00927/K01803/K16370/K00821/K00817/K01696/K00789/K01736/K00831/K00620/K01439/K00931/K01620/K14155/K00766/K01735/K13829/K00145/K00616/K00826/K22476/K01733/K00052/K00133/K00641/K00053/K21071/K01624/K00930/K01778/K00948/K00674/K04518/K01738/K01714/K00611/K00014/K00872/K00286/K03785/K00765/K02502/K01609/K05602/K01695/K02500/K00640/K00215/K01834/K01814/K01817/K01079/K01783/K01658/K00891/K02501/K01704/K01089/K01693/K00619/K01653/K01808/K03786/K04092/K01496/K11755/K01523	104	GCF_004745075.1
map01240	Biosynthesis of cofactors	119/926	375/13584	0.31733333333333336	4.655136069114471	19.413552333282485	3.248987835148884e-49	3.8175607062999386e-47	2.701789883965914e-47	K01955/K02492/K01665/K03342/K13950/K00457/K03147/K01077/K01938/K00278/K09883/K02551/K01937/K00767/K01719/K13542/K00128/K11754/K01885/K00103/K01756/K00382/K00231/K02858/K14652/K00600/K02552/K01497/K01845/K01556/K00059/K01809/K09458/K00763/K01465/K00012/K03750/K01939/K03517/K13038/K04487/K01911/K02549/K00789/K00831/K00859/K01956/K11752/K00226/K00254/K03153/K12234/K01772/K01012/K00826/K03639/K03800/K00878/K03644/K00097/K01599/K00946/K01698/K00867/K18933/K00453/K02257/K00609/K06989/K00858/K09882/K00077/K11753/K02548/K01661/K00606/K00941/K00963/K02259/K00796/K00950/K13940/K01491/K02619/K06215/K00355/K02302/K02303/K15734/K01918/K01591/K01916/K14153/K00868/K19267/K09903/K00788/K00082/K03183/K03149/K00208/K03707/K00275/K00793/K01664/K03801/K01495/K03809/K00762/K03635/K08681/K00969/K08281/K00939/K00954/K00794/K03637/K00940/K01737	119	GCF_004745075.1
map03010	Ribosome	52/926	143/13584	0.36363636363636365	5.33438052228549	14.092890005117706	5.134522193486242e-25	4.022042384897556e-23	2.84650704059939e-23	K02945/K02967/K02886/K02982/K02863/K02988/K02906/K02926/K02897/K02986/K02931/K02933/K02864/K02879/K02996/K02992/K02939/K02876/K02871/K02867/K02959/K02878/K02948/K02994/K02887/K02935/K02890/K02881/K02950/K02874/K02895/K02952/K02884/K02888/K02946/K02954/K02892/K02990/K02961/K02965/K02956/K02968/K02909/K02899/K02904/K02963/K02902/K02916/K02911/K02907/K02913/K02919	52	GCF_004745075.1
map01200	Carbon metabolism	82/926	365/13584	0.22465753424657534	3.2956241308914467	12.0245466128334	1.2483783275231271e-22	7.334222674198372e-21	5.19062567759616e-21	K00164/K01616/K01958/K00281/K00283/K00123/K00163/K01681/K00031/K01782/K11263/K00615/K00232/K01895/K00658/K00248/K01938/K00239/K00627/K01637/K01810/K01638/K00033/K00058/K01966/K00873/K18118/K01962/K01963/K03781/K01752/K00116/K00134/K00382/K01679/K00600/K00027/K01754/K00605/K00626/K01647/K01689/K00927/K01803/K16370/K00148/K00261/K00831/K14470/K14448/K01903/K00845/K01007/K00161/K00124/K02446/K00616/K00625/K13788/K00162/K21071/K01624/K00297/K00948/K00018/K01738/K01491/K01902/K09709/K00074/K00886/K00240/K00640/K01834/K01079/K01625/K01783/K00851/K01808/K00242/K02437/K00241	82	GCF_004745075.1
map00260	Glycine, serine and threonine metabolism	43/926	109/13584	0.3944954128440367	5.7870687776170575	13.571858631530795	1.5693382016147625e-22	7.375889547589383e-21	5.220114439055421e-21	K00302/K00281/K00283/K21833/K00276/K13745/K00108/K00058/K17755/K00479/K00130/K01752/K00382/K00600/K00274/K01753/K00003/K12524/K00928/K01754/K00836/K00605/K21832/K08688/K00865/K00303/K01696/K00831/K01620/K01733/K00133/K00544/K00018/K10674/K00872/K01695/K01834/K00305/K01079/K06718/K06720/K02437/K00304	43	GCF_004745075.1
map01232	Nucleotide metabolism	40/926	123/13584	0.3252032520325203	4.770584206921982	11.36170047093661	1.5627314476487076e-17	6.120698169957438e-16	4.33178190751747e-16	K00943/K01081/K13482/K00525/K01937/K01951/K01129/K00088/K13481/K01756/K00756/K00758/K01939/K01487/K01239/K01250/K01488/K00760/K00526/K02566/K03783/K06966/K09903/K03465/K05810/K01489/K06287/K00876/K00945/K00857/K00761/K01494/K00939/K00942/K07043/K02825/K00759/K01520/K01485/K00940	40	GCF_004745075.1
map00230	Purine metabolism	49/926	220/13584	0.22272727272727272	3.2673080698998627	9.170107750294969	8.188877123770275e-14	2.7491230344085922e-12	1.9456279482040654e-12	K01081/K01952/K13482/K00951/K01139/K01923/K01945/K00525/K01835/K01768/K01951/K00602/K01129/K00088/K13481/K01756/K00764/K01466/K00956/K01939/K01487/K02083/K01589/K01239/K01933/K01488/K00760/K00526/K01524/K00948/K00957/K07816/K00365/K14977/K02566/K03783/K06966/K01515/K05810/K16841/K11175/K19710/K00939/K00942/K01588/K00759/K07127/K16840/K00940	49	GCF_004745075.1
map00240	Pyrimidine metabolism	33/926	111/13584	0.2972972972972973	4.361216508084759	9.617155104619888	1.943207256920986e-13	5.410971845772068e-12	3.829489592976425e-12	K01955/K00943/K01081/K00525/K01937/K06016/K01465/K00756/K00758/K01250/K01956/K00226/K00254/K00526/K00609/K01591/K02566/K06966/K09903/K03465/K01489/K06287/K00876/K00945/K00857/K00761/K00762/K01494/K07043/K02825/K01520/K01485/K00940	33	GCF_004745075.1
map00250	Alanine, aspartate and glutamate metabolism	26/926	70/13584	0.37142857142857144	5.448688676334465	10.0927583517937	2.0722870898701537e-13	5.410971845772068e-12	3.829489592976425e-12	K15371/K00265/K13821/K01955/K00820/K00278/K00135/K01744/K00266/K01756/K01915/K01940/K01755/K00764/K07250/K00262/K01425/K00812/K14260/K01939/K00261/K01956/K00259/K01424/K00609/K01779	26	GCF_004745075.1
map00970	Aminoacyl-tRNA biosynthesis	24/926	66/13584	0.36363636363636365	5.33438052228549	9.54692653918635	3.001242087446404e-12	7.052918905499049e-11	4.991539471752967e-11	K01870/K01869/K01872/K01873/K01890/K01868/K01881/K01876/K01887/K01874/K02433/K04567/K02434/K01885/K01883/K01042/K01880/K01892/K01866/K01875/K01889/K01867/K00604/K02435	24	GCF_004745075.1
