ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count	accession
map01230	Biosynthesis of amino acids	94/901	238/13584	0.3949579831932773	5.954616252716402	20.552856538600203	2.6999086118307784e-49	6.614776098985407e-47	4.6893149573903e-47	K00265/K01681/K00548/K00615/K01953/K01652/K01687/K01649/K00058/K01657/K00873/K00266/K01703/K01915/K01733/K01626/K00800/K01760/K01755/K00600/K01586/K00003/K00013/K01647/K01689/K00928/K01696/K00147/K01940/K01754/K00620/K00031/K00789/K01739/K00821/K00812/K00927/K00641/K00831/K01439/K02502/K00817/K00931/K01735/K13810/K00826/K01736/K00052/K00133/K00053/K00134/K01620/K01738/K00766/K02204/K01778/K00948/K00640/K00611/K00145/K00220/K01623/K00930/K04518/K00500/K01714/K01476/K00674/K01079/K00014/K01695/K00286/K01807/K01609/K02500/K01803/K01814/K00215/K01834/K01783/K00765/K01817/K01704/K01243/K02501/K01693/K01658/K00891/K01653/K01808/K03786/K01496/K01523/K04092	94	GCF_001425405.1
map01240	Biosynthesis of cofactors	103/901	375/13584	0.27466666666666667	4.141034406215317	16.440030047881752	2.3214965245407954e-37	2.8438332425624743e-35	2.0160364555222696e-35	K01955/K01950/K03147/K09883/K01665/K03342/K01113/K01077/K01937/K00278/K00128/K01885/K00382/K01919/K01465/K01756/K11754/K01556/K00600/K00012/K01939/K00652/K09458/K01956/K00643/K03185/K00789/K13038/K03750/K00941/K14652/K00831/K00826/K04487/K01497/K00457/K00796/K03149/K00254/K02259/K08679/K01772/K00097/K09882/K01012/K03639/K03517/K01698/K11752/K00609/K01920/K01599/K01053/K11753/K03644/K00606/K03179/K01749/K00946/K02257/K00788/K01491/K00963/K01918/K00228/K00767/K01809/K00453/K00208/K00858/K03525/K02303/K00059/K00568/K02302/K03183/K09903/K03474/K03801/K01591/K01719/K00939/K01495/K00793/K00969/K03809/K00762/K00859/K00275/K00798/K03638/K06134/K00954/K02372/K03635/K00950/K00287/K03637/K08973/K19222/K00940/K00794/K01633	103	GCF_001425405.1
map02040	Flagellar assembly	35/901	55/13584	0.6363636363636364	9.594188275653314	17.021687365868047	4.304063666984653e-28	3.5149853280374663e-26	2.4918263335174305e-26	K02400/K03086/K02409/K02406/K03092/K02407/K02396/K02412/K10943/K02394/K02401/K02417/K02410/K02416/K02557/K02397/K02419/K02556/K02392/K02421/K02411/K02391/K02405/K02389/K02393/K02415/K02386/K02422/K02388/K02408/K02387/K02395/K02418/K02420/K02398	35	GCF_001425405.1
map03010	Ribosome	54/901	143/13584	0.3776223776223776	5.6932545811569115	15.037498275398024	1.8248460754368206e-27	1.1177182212050527e-25	7.923673748607247e-26	K02945/K02886/K02967/K02988/K02906/K02982/K02897/K02863/K02939/K02926/K02986/K02931/K02996/K02876/K02933/K02864/K02871/K02992/K02959/K02878/K02990/K02867/K02879/K02994/K02884/K02948/K02890/K02935/K02950/K02888/K02952/K02874/K02887/K02881/K02895/K02892/K02946/K02954/K02902/K02965/K02961/K02956/K02899/K02968/K02909/K02963/K02904/K02970/K02916/K02907/K02911/K02913/K02914/K02919	54	GCF_001425405.1
map01200	Carbon metabolism	84/901	365/13584	0.23013698630136986	3.4696790476335275	12.747848625993196	1.024580891953406e-24	5.0204463705716894e-23	3.559070466785515e-23	K00164/K01006/K01681/K01595/K00029/K01847/K01965/K00615/K03781/K01638/K07516/K00174/K01895/K01690/K00239/K00283/K14448/K01610/K01637/K00027/K00058/K00140/K01676/K00626/K01810/K00873/K00036/K00605/K00162/K01961/K00382/K01679/K00282/K00627/K00600/K01647/K01689/K00658/K01754/K00031/K14470/K01903/K00927/K00831/K00121/K13810/K00317/K00161/K00874/K00175/K00134/K01738/K00033/K00845/K00024/K11532/K01962/K00297/K01053/K00948/K00640/K01623/K01902/K01491/K00074/K01963/K01966/K09709/K01070/K01079/K01807/K00240/K01803/K00023/K01057/K01834/K01783/K01625/K02160/K01808/K05606/K00242/K02437/K00241	84	GCF_001425405.1
map04112	Cell cycle - Caulobacter	23/901	31/13584	0.7419354838709677	11.18585084672944	15.132465407445816	2.8750292562188817e-21	1.1739702796227102e-19	8.32245311010729e-20	K13587/K01338/K02314/K03531/K02313/K03544/K03590/K13581/K03588/K02563/K11749/K13590/K03589/K13583/K13584/K13588/K06985/K01358/K13592/K13589/K02488/K11443/K02651	23	GCF_001425405.1
map03070	Bacterial secretion system	33/901	74/13584	0.44594594594594594	6.72334043255242	13.157913108575137	6.145173263426041e-20	2.1508106421991146e-18	1.5247422382936796e-18	K03070/K02453/K03219/K03230/K03217/K12340/K03072/K02454/K03106/K03076/K03224/K02455/K03229/K02461/K02460/K03074/K03110/K02452/K03118/K03228/K03222/K03226/K02459/K02456/K03071/K02458/K02457/K02462/K03117/K03075/K03210/K03073/K03116	33	GCF_001425405.1
map00970	Aminoacyl-tRNA biosynthesis	24/901	66/13584	0.36363636363636365	5.482393300373323	9.729151287005765	1.669953189669903e-12	5.114231643364078e-11	3.6255562670465e-11	K01870/K01873/K01872/K01869/K01890/K01879/K01868/K01876/K01887/K04566/K01874/K01881/K02433/K02434/K01883/K01885/K01875/K01892/K01866/K01889/K01867/K00604/K01878/K02435	24	GCF_001425405.1
map00520	Amino sugar and nucleotide sugar metabolism	37/901	156/13584	0.23717948717948717	3.5758558866217025	8.624371268022783	5.887927013461902e-12	1.602824575886851e-10	1.1362666166329987e-10	K12373/K00820/K02804/K01198/K01209/K01835/K01810/K03431/K01840/K04042/K00012/K02472/K00790/K00975/K13010/K01791/K01443/K13810/K01654/K18430/K00971/K01784/K08678/K01207/K08679/K07102/K00845/K00847/K00075/K18676/K07106/K00963/K01809/K00992/K00983/K15913/K02793	37	GCF_001425405.1
map00620	Pyruvate metabolism	33/901	133/13584	0.24812030075187969	3.7408059549539776	8.465957286017293	2.2414836832924403e-11	5.491635024066478e-10	3.89310323940266e-10	K01006/K01595/K00029/K01638/K00174/K01895/K01649/K01610/K00027/K01676/K00626/K00873/K00128/K00162/K01961/K00382/K01679/K00627/K00467/K00121/K00001/K13980/K18857/K00161/K00175/K00024/K01962/K01963/K00102/K01069/K04073/K02160/K01759	33	GCF_001425405.1
map00190	Oxidative phosphorylation	44/901	223/13584	0.19730941704035873	2.974751521727229	7.924915793426477	4.6300923613836206e-11	1.0312478441263518e-9	7.310672149553085e-10	K15408/K00937/K00341/K02298/K00336/K00239/K02274/K00342/K02111/K02112/K00343/K00335/K00412/K00333/K02275/K02267/K02297/K00337/K02259/K02276/K02257/K02115/K00332/K00413/K02108/K00240/K08738/K00334/K02299/K02109/K00339/K00411/K01507/K02113/K00331/K02258/K00338/K00242/K00330/K00241/K00340/K02114/K02110/K02300	44	GCF_001425405.1
map01232	Nucleotide metabolism	31/901	123/13584	0.25203252032520324	3.799788852494518	8.313586565283815	5.894519407978627e-11	1.2034643791289697e-9	8.531541248390117e-10	K11177/K00525/K01081/K01937/K01951/K00088/K01241/K01756/K01939/K01129/K00526/K11178/K06966/K03787/K05810/K09903/K04765/K07043/K00560/K00942/K00939/K00945/K00943/K13483/K06287/K00857/K01494/K00759/K01489/K01520/K00940	31	GCF_001425405.1
