ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count	accession
map01230	Biosynthesis of amino acids	107/973	238/13584	0.4495798319327731	6.276559544681182	22.810944576674547	1.3232640441659912e-59	3.2816948295316584e-57	2.3400879938935423e-57	K00265/K01958/K01681/K00031/K00615/K01652/K01649/K01687/K00058/K01752/K01703/K00266/K00873/K01940/K01586/K01755/K01915/K00003/K12524/K00800/K01626/K01696/K00013/K01647/K00928/K01689/K00600/K00147/K00918/K01657/K01754/K00812/K14260/K14267/K00821/K00927/K01803/K00641/K00789/K01739/K00620/K04517/K01620/K00616/K00831/K00826/K01733/K01439/K00817/K00133/K00766/K00145/K00549/K00948/K21071/K01624/K00053/K00134/K01697/K01714/K16370/K04518/K01738/K00872/K00052/K00611/K00930/K01778/K00674/K00286/K00765/K02502/K11645/K00931/K05602/K01476/K00215/K01695/K01609/K02500/K01834/K01814/K01817/K01783/K01658/K02501/K01243/K08093/K01089/K01693/K01704/K08094/K00640/K01736/K01808/K14155/K00891/K00619/K01653/K07173/K03786/K22477/K00014/K01496/K11755/K04092/K01523	107	GCF_001476655.1
map01240	Biosynthesis of cofactors	108/973	375/13584	0.288	4.020752312435765	16.476891732730028	3.936757919872872e-38	4.8815798206423614e-36	3.480922792308645e-36	K01955/K01950/K01077/K00278/K01937/K01195/K02551/K00767/K00128/K00231/K01885/K00382/K00941/K14153/K01756/K11754/K01845/K00763/K03517/K02492/K00012/K01465/K20810/K01939/K00600/K02302/K02552/K01556/K09458/K01665/K03342/K13950/K03750/K03639/K00789/K01772/K04487/K01809/K01956/K01911/K02549/K01719/K00831/K01749/K00826/K11752/K03800/K01599/K03644/K00226/K00254/K00946/K01698/K02548/K00609/K11212/K11753/K00867/K00059/K00858/K01661/K00963/K02619/K06215/K01491/K01918/K19267/K01591/K00606/K00868/K13542/K00878/K00796/K00950/K01633/K12234/K13038/K09903/K03183/K02257/K00793/K01664/K00859/K14941/K00788/K00275/K03801/K02858/K14652/K02226/K08681/K05979/K00939/K00969/K01495/K00762/K08281/K13940/K03637/K00287/K00954/K03638/K00794/K03635/K00940/K01053/K02259/K21142	108	GCF_001476655.1
map03010	Ribosome	53/973	143/13584	0.3706293706293706	5.174336454911995	13.938601003081356	6.532928035237644e-25	5.400553842463119e-23	3.850989157613769e-23	K02945/K02967/K02886/K02982/K02863/K02988/K02926/K02906/K02986/K02897/K02931/K02879/K02933/K02876/K02864/K02996/K02992/K02939/K02871/K02867/K02878/K02959/K02890/K02994/K02948/K02990/K02887/K02952/K02874/K02950/K02895/K02881/K02884/K02961/K02904/K02946/K02888/K02954/K02892/K02935/K02965/K02956/K02968/K02899/K02963/K02909/K02902/K02911/K02916/K02907/K02913/K02914/K02919	53	GCF_001476655.1
map01200	Carbon metabolism	85/973	365/13584	0.2328767123287671	3.2511790958622533	12.109792061244784	4.2784972149991497e-23	2.6526682732994727e-21	1.8915461371575186e-21	K00164/K01616/K01958/K00281/K00283/K01681/K00163/K01595/K01007/K00031/K13788/K11263/K00232/K00615/K01895/K00239/K01638/K00863/K01810/K01637/K00058/K00033/K01966/K00036/K03781/K01006/K00140/K01752/K00382/K00873/K00658/K00116/K01679/K00627/K01647/K01689/K00600/K00918/K00830/K00925/K01754/K00148/K00927/K01803/K00626/K00605/K07404/K01903/K00248/K00161/K00845/K00616/K00831/K00121/K00948/K21071/K01624/K00134/K00162/K02446/K16370/K01738/K00874/K01902/K01491/K11645/K01057/K00886/K00240/K01834/K01783/K01625/K00024/K08093/K01782/K06859/K08094/K00640/K01808/K00851/K00242/K00241/K02437/K01053/K00074	85	GCF_001476655.1
map00010	Glycolysis / Gluconeogenesis	36/973	106/13584	0.33962264150943394	4.741453198627082	10.74137877143977	6.456994080832796e-16	3.202669064093067e-14	2.2837368538524418e-14	K00163/K01007/K00001/K01895/K01596/K01810/K01835/K00138/K00128/K01006/K00382/K00873/K01223/K01222/K00627/K01689/K00918/K00927/K01803/K00161/K00845/K00121/K13953/K13979/K21071/K01624/K00134/K00162/K02446/K01785/K16370/K11645/K00886/K01834/K00016/K06859	36	GCF_001476655.1
map00051	Fructose and mannose metabolism	33/973	112/13584	0.29464285714285715	4.113492879166055	9.190102573007955	1.0232055796857674e-12	3.83454058890405e-11	2.7343073808823445e-11	K02768/K02769/K02770/K00068/K01629/K00863/K01840/K02798/K02800/K00848/K00045/K19270/K00594/K01803/K01805/K01809/K01820/K00009/K00971/K01711/K00008/K21071/K01624/K00882/K02446/K02377/K16370/K00847/K11645/K12660/K01628/K01808/K00064	33	GCF_001476655.1
map00500	Starch and sucrose metabolism	32/973	106/13584	0.3018867924528302	4.214625065446295	9.228902141230456	1.0823300049325946e-12	3.83454058890405e-11	2.7343073808823445e-11	K01179/K05342/K00688/K05349/K06044/K05343/K01214/K00700/K16147/K02438/K05341/K01178/K01236/K01810/K01187/K01835/K00697/K16055/K05350/K01223/K01222/K16146/K01176/K00975/K16148/K00845/K01193/K00847/K00963/K01087/K06859/K02760	32	GCF_001476655.1
map01232	Nucleotide metabolism	34/973	123/13584	0.2764227642276423	3.859123154438122	8.847615970422046	3.465596828409424e-12	1.0743350168069214e-10	7.660792989115569e-11	K01081/K00525/K01937/K01951/K00088/K01756/K01129/K00756/K00758/K01939/K01485/K01487/K01488/K01239/K00760/K00526/K00942/K03787/K03783/K02566/K00560/K01520/K00945/K09903/K00943/K06287/K00761/K00857/K01494/K00939/K00759/K02825/K00940/K01489	34	GCF_001476655.1
map00970	Aminoacyl-tRNA biosynthesis	24/973	66/13584	0.36363636363636365	5.076707465196674	9.221568634640287	8.610148095955673e-12	2.372574141996674e-10	1.6918185732404127e-10	K01870/K01869/K01873/K01890/K01868/K01872/K01881/K01887/K01874/K04567/K02433/K01885/K02434/K01883/K01876/K09759/K01880/K01892/K01866/K01875/K01889/K01867/K00604/K02435	24	GCF_001476655.1
map00290	Valine, leucine and isoleucine biosynthesis	13/973	19/13584	0.6842105263157895	9.552225888462164	10.361570167964304	2.1888221183326093e-11	5.428278853464871e-10	3.870759114525035e-10	K00835/K01652/K01649/K01687/K01703/K01754/K14260/K00826/K00263/K00053/K00052/K01704/K01653	13	GCF_001476655.1
map00230	Purine metabolism	45/973	220/13584	0.20454545454545456	2.855647949173129	7.707582829097013	1.0048321383893013e-10	2.2654397301867884e-9	1.6154239162622259e-9	K01081/K01952/K00951/K01139/K00525/K01835/K00602/K01951/K00088/K00764/K01466/K01756/K01129/K01939/K02083/K01945/K11788/K00839/K01487/K16839/K01933/K01488/K00948/K01239/K00760/K01923/K00526/K03651/K01524/K00942/K01589/K03787/K03783/K02566/K16841/K07816/K01515/K11175/K00939/K19710/K00759/K07127/K16840/K01588/K00940	45	GCF_001476655.1
map00240	Pyrimidine metabolism	30/973	111/13584	0.2702702702702703	3.7732285214299606	8.148815787122096	1.1998181907426503e-10	2.479624260868144e-9	1.768153123199695e-9	K01081/K01955/K00525/K01937/K01465/K00756/K00758/K01485/K06016/K01956/K00226/K00254/K00526/K00609/K01591/K03787/K02566/K00560/K01520/K00945/K09903/K00943/K06287/K00761/K00857/K01494/K00762/K02825/K00940/K01489	30	GCF_001476655.1
map00030	Pentose phosphate pathway	26/973	88/13584	0.29545454545454547	4.124824815472298	8.16853141804097	2.4463016439305966e-10	4.431296743962328e-9	3.159838085677721e-9	K00615/K01810/K01835/K00033/K00036/K00918/K07404/K00616/K00948/K21071/K01624/K02446/K16370/K00874/K00852/K11645/K01057/K01619/K01783/K01625/K08093/K06859/K08094/K01808/K00851/K01053	26	GCF_001476655.1
map00250	Alanine, aspartate and glutamate metabolism	23/973	70/13584	0.32857142857142857	4.5871678167669945	8.357728612944769	2.5015384844948623e-10	4.431296743962328e-9	3.159838085677721e-9	K00265/K13821/K01955/K00820/K00278/K00764/K00135/K00266/K01744/K01940/K01755/K01915/K01756/K07250/K01580/K01939/K00830/K00812/K14260/K01956/K00609/K01425/K00259	23	GCF_001476655.1
map00020	Citrate cycle (TCA cycle)	22/973	67/13584	0.3283582089552239	4.5841910693193855	8.168981367054014	6.227387021558641e-10	1.0295946542310288e-8	7.341761541205977e-9	K00164/K01616/K01958/K01681/K00163/K00031/K01596/K00239/K00382/K00658/K00116/K01679/K00627/K01647/K01903/K00161/K00162/K01902/K00240/K00024/K00242/K00241	22	GCF_001476655.1
map00340	Histidine metabolism	18/973	47/13584	0.3829787234042553	5.346745096324157	8.291467351594015	1.3183332495157297e-9	2.043416536749381e-8	1.4571051705173853e-8	K01712/K00128/K01745/K00274/K00013/K01468/K00817/K00765/K02502/K05602/K02500/K01814/K02501/K01089/K01693/K01496/K11755/K01523	18	GCF_001476655.1
map00620	Pyruvate metabolism	31/973	133/13584	0.23308270676691728	3.2540549729926047	7.255920996180774	3.1707519965050873e-9	4.595773857810658e-8	3.2771222755186346e-8	K01958/K18930/K00163/K01595/K01007/K13788/K11263/K00001/K01895/K01596/K01638/K01649/K00138/K00128/K01006/K00382/K00873/K00116/K01679/K00627/K00101/K00925/K00626/K00161/K00121/K13953/K13979/K00162/K00016/K00024/K01512	31	GCF_001476655.1
map03060	Protein export	16/973	39/13584	0.41025641025641024	5.727567396632145	8.212209789865792	3.3356423161528966e-9	4.595773857810658e-8	3.2771222755186346e-8	K03070/K03072/K03106/K03076/K03217/K03074/K13280/K03110/K03118/K03100/K03101/K03210/K03117/K03073/K03116/K03075	16	GCF_001476655.1
map01210	2-Oxocarboxylic acid metabolism	23/973	82/13584	0.2804878048780488	3.9158749655328005	7.356246596242787	8.068330630696157e-9	1.05312947179613e-7	7.509581972060689e-8	K01681/K00031/K01652/K01649/K01687/K01703/K01647/K00928/K00812/K14260/K00821/K05825/K00620/K00826/K00133/K00145/K00053/K00052/K00930/K01704/K00619/K01653/K22477	23	GCF_001476655.1
map00270	Cysteine and methionine metabolism	29/973	124/13584	0.23387096774193547	3.265059841527699	7.037971447008739	9.384550445908451e-9	1.163684255292648e-7	8.297918289013787e-8	K00058/K01752/K00003/K12524/K01740/K00928/K01251/K00812/K00641/K01761/K00899/K00789/K01739/K00831/K00826/K00133/K00549/K01697/K01738/K01011/K00016/K00024/K01243/K00547/K08967/K00640/K14155/K07173/K08964	29	GCF_001476655.1
map00630	Glyoxylate and dicarboxylate metabolism	26/973	104/13584	0.25	3.4902363823227134	7.080954521182474	1.2437842325145473e-8	1.4688499507790844e-7	1.0473972484333029e-7	K01616/K00281/K00283/K01681/K11263/K01895/K01638/K01637/K01966/K03781/K00382/K01915/K00104/K01647/K00600/K00830/K00626/K00605/K01433/K00865/K00042/K01816/K01091/K01625/K00024/K02437	26	GCF_001476655.1
map00260	Glycine, serine and threonine metabolism	26/973	109/13584	0.23853211009174313	3.3301337959776345	6.784365367979258	3.538642109248689e-8	3.989014741334886e-7	2.844458728965453e-7	K00281/K00283/K00276/K00058/K01752/K00382/K00274/K00003/K12524/K00130/K01696/K00928/K00600/K00830/K01754/K00605/K01620/K00831/K00865/K01733/K00133/K01697/K00872/K01695/K01834/K02437	26	GCF_001476655.1
map00280	Valine, leucine and isoleucine degradation	20/973	69/13584	0.2898550724637681	4.04665087805532	7.047234423423415	4.127560947530001e-8	4.4505874564671314e-7	3.1735937720139134e-7	K11263/K01966/K00128/K00140/K00382/K07250/K00626/K00632/K00249/K00248/K11410/K00166/K00826/K00263/K01692/K00020/K01969/K01028/K01029/K01782	20	GCF_001476655.1
map00360	Phenylalanine metabolism	20/973	74/13584	0.2702702702702703	3.7732285214299606	6.644362998859412	1.4904027581289655e-7	1.5400828500665977e-6	1.0981915059897638e-6	K00276/K01426/K01912/K00274/K03782/K00146/K00812/K02613/K00055/K05712/K00817/K01692/K02609/K02611/K15866/K02618/K02612/K05710/K02610/K00074	20	GCF_001476655.1
map00520	Amino sugar and nucleotide sugar metabolism	31/973	156/13584	0.1987179487179487	2.774290457743695	6.191000761226798	1.64354004967494e-7	1.6303917292775406e-6	1.162588329875326e-6	K00820/K01810/K01835/K01840/K01784/K01183/K01209/K04042/K00790/K03431/K00012/K00975/K00965/K01809/K01791/K01198/K01854/K00075/K00845/K00971/K00849/K01207/K01711/K02377/K08678/K00847/K01443/K00963/K02564/K00886/K06859	31	GCF_001476655.1
map00790	Folate biosynthesis	21/973	84/13584	0.25	3.4902363823227134	6.359058792914732	3.10796810249881e-7	2.9645234208450187e-6	2.11392162437166e-6	K01077/K11754/K01665/K03342/K13950/K03750/K03639/K02619/K00796/K00950/K01633/K01664/K14652/K01495/K07141/K13940/K03637/K00287/K03638/K03635/K21142	21	GCF_001476655.1
map00770	Pantothenate and CoA biosynthesis	14/973	44/13584	0.3181818181818182	4.442119032047089	6.352174182055005	1.2835971894900845e-6	1.1790077888649666e-5	8.407186270344412e-6	K01652/K01687/K00128/K00826/K00053/K00867/K01918/K00606/K13038/K00859/K01653/K06133/K00954/K00997	14	GCF_001476655.1
map01250	Biosynthesis of nucleotide sugars	35/973	211/13584	0.16587677725118483	2.3157966517781037	5.350508889227846	2.459518540635559e-6	2.143205116760994e-5	1.5282617131402672e-5	K00820/K01810/K01835/K01840/K01784/K03272/K04042/K00067/K01790/K00790/K03431/K00012/K00975/K00965/K01809/K01791/K01854/K00075/K17947/K00845/K00971/K00849/K01711/K01710/K02377/K08678/K00847/K00963/K00973/K19180/K00886/K03273/K03271/K15669/K16704	35	GCF_001476655.1
map04122	Sulfur relay system	11/973	29/13584	0.3793103448275862	5.295531062834462	6.431993688468978	2.506167273631808e-6	2.143205116760994e-5	1.5282617131402672e-5	K03639/K04487/K00566/K01011/K21029/K21147/K03637/K03638/K03635/K03636/K21142	11	GCF_001476655.1
map00400	Phenylalanine, tyrosine and tryptophan biosynthesis	18/973	74/13584	0.24324324324324326	3.3959056692869645	5.740337247634878	3.2955901478968954e-6	2.7243545222614337e-5	1.942663666128696e-5	K00800/K01626/K01696/K01657/K00812/K04517/K00817/K00766/K04518/K01695/K01609/K01817/K01658/K01736/K00891/K03786/K00014/K04092	18	GCF_001476655.1
map00040	Pentose and glucuronate interconversions	20/973	89/13584	0.2247191011235955	3.1372911301777195	5.618905782603296	3.5807464062347364e-6	2.864597124987789e-5	2.0426668802968953e-5	K01629/K01195/K01804/K00854/K00848/K00040/K01812/K00012/K08323/K00594/K01805/K01820/K00008/K00963/K01815/K00065/K03077/K01628/K01783/K03078	20	GCF_001476655.1
map00300	Lysine biosynthesis	14/973	48/13584	0.2916666666666667	4.071942446043166	5.921994889172816	4.1097471234055955e-6	3.1850540206393366e-5	2.2711760418820396e-5	K01928/K01586/K00003/K12524/K00928/K14267/K00821/K05825/K01439/K00133/K01714/K01778/K00674/K00215	14	GCF_001476655.1
map00710	Carbon fixation in photosynthetic organisms	12/973	36/13584	0.3333333333333333	4.6536485097636175	6.097052418641366	4.262496727317134e-6	3.203330873862574e-5	2.284208772533584e-5	K01595/K00615/K01006/K00927/K01803/K01624/K00134/K02446/K11645/K01783/K00024/K01808	12	GCF_001476655.1
map00900	Terpenoid backbone biosynthesis	16/973	63/13584	0.25396825396825395	3.545636959819899	5.6252502002080655	6.311590522927244e-6	4.534188003084888e-5	3.2332070650180864e-5	K01662/K00626/K01770/K12506/K03526/K00099/K13787/K13789/K00805/K03527/K00919/K00806/K14215/K21273/K12503/K01823	16	GCF_001476655.1
map00521	Streptomycin biosynthesis	9/973	21/13584	0.42857142857142855	5.98326236969608	6.347826201216787	6.399055649514963e-6	4.534188003084888e-5	3.2332070650180864e-5	K01835/K00067/K01790/K00845/K00010/K01710/K00973/K01092/K12570	9	GCF_001476655.1
map03430	Mismatch repair	13/973	44/13584	0.29545454545454547	4.124824815472298	5.766631348737267	7.741140096507718e-6	5.332785399816428e-5	3.802665310565194e-5	K02337/K03657/K10747/K01972/K02343/K03601/K02341/K02338/K02340/K06223/K02342/K03111/K03602	13	GCF_001476655.1
map03440	Homologous recombination	17/973	72/13584	0.2361111111111111	3.2963343610825624	5.426515676586565	9.448765110122455e-6	6.333226344082078e-5	4.5160527411111584e-5	K02337/K02335/K03655/K02343/K04066/K02341/K03629/K02338/K03553/K03551/K02340/K02342/K03584/K03111/K03550/K01159/K06187	17	GCF_001476655.1
map00550	Peptidoglycan biosynthesis	14/973	53/13584	0.2641509433962264	3.6877969322655084	5.445640271961514	1.461759542310314e-5	9.539904381393628e-5	6.802648285543843e-5	K01928/K07258/K05364/K03587/K00790/K07260/K00075/K01000/K02563/K01921/K06153/K00806/K19302/K01924	14	GCF_001476655.1
map00220	Arginine biosynthesis	15/973	60/13584	0.25	3.4902363823227134	5.369614723481095	1.5046861277373429e-5	9.56826050458618e-5	6.822868271521554e-5	K01941/K01940/K01755/K01915/K00812/K14260/K00821/K00620/K00145/K01425/K00611/K00930/K01476/K00619/K22477	15	GCF_001476655.1
map00052	Galactose metabolism	17/973	78/13584	0.21794871794871795	3.042770179460827	5.025542448722344	2.9059454724181148e-5	1.8016861928992314e-4	1.2847337878059032e-4	K01190/K07407/K12308/K01187/K01835/K01784/K00965/K01854/K00845/K00849/K21071/K01785/K16370/K01193/K00963/K01635/K08302	17	GCF_001476655.1
map03410	Base excision repair	12/973	43/13584	0.27906976744186046	3.8960778221276797	5.283218766393385	3.271669981208951e-5	1.9789613544873657e-4	1.4111439200079686e-4	K02335/K10747/K01972/K05522/K10563/K03575/K01142/K13529/K03652/K03648/K01246/K03649	12	GCF_001476655.1
map00640	Propanoate metabolism	19/973	97/13584	0.1958762886597938	2.734618196459033	4.762243458517178	4.902466559955979e-5	2.894789778259721e-4	2.0641964462972544e-4	K13788/K11263/K00232/K01895/K01966/K01720/K00140/K00382/K07250/K00925/K01659/K01903/K00248/K00166/K01692/K03417/K01902/K00016/K01782	19	GCF_001476655.1
map00983	Drug metabolism - other enzymes	10/973	32/13584	0.3125	4.362795477903392	5.289970559362865	5.111879349474664e-5	2.948246694580736e-4	2.1023151302613062e-4	K01195/K01951/K00088/K03782/K00758/K00760/K01520/K00857/K00940/K01489	10	GCF_001476655.1
map00071	Fatty acid degradation	14/973	59/13584	0.23728813559322035	3.3127667357639314	4.94502747447192	5.398541680606402e-5	3.0217505751057395e-4	2.1547287632332947e-4	K00232/K00001/K01897/K00128/K00252/K00626/K00632/K00249/K00255/K00248/K00121/K01692/K13953/K01782	14	GCF_001476655.1
map00362	Benzoate degradation	20/973	106/13584	0.18867924528301888	2.6341406659039346	4.691472250602514	5.4830151564418665e-5	3.0217505751057395e-4	2.1547287632332947e-4	K01857/K00252/K00626/K00632/K22270/K00481/K20943/K20944/K01692/K00446/K00449/K01055/K14727/K01031/K01032/K01782/K00448/K07535/K01607/K00074	20	GCF_001476655.1
