ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count	accession
map01230	Biosynthesis of amino acids	114/1488	238/13584	0.4789915966386555	4.372729737056113	18.410809611089675	1.9544708991964665e-47	4.8666325389992015e-45	3.456327484894804e-45	K00265/K00548/K01681/K01682/K12524/K12525/K00549/K00615/K01687/K01652/K01649/K01953/K01657/K13503/K01754/K01439/K00053/K00873/K00266/K01915/K01703/K00836/K01755/K14681/K01752/K13498/K00928/K14682/K00013/K00600/K01689/K00800/K01733/K01647/K01586/K00147/K00031/K00058/K00821/K01940/K14260/K00832/K01760/K00813/K01696/K14155/K14170/K00927/K01739/K01438/K00789/K01750/K00286/K04517/K14187/K00133/K00931/K00052/K01735/K00831/K01736/K01626/K01624/K00817/K01089/K01693/K01738/K00134/K00611/K09065/K00145/K01620/K00766/K13497/K00850/K01079/K01714/K00616/K00948/K16370/K00826/K00651/K00872/K00765/K12339/K03785/K01778/K00674/K00640/K00014/K00215/K01695/K00930/K22478/K01663/K02500/K01803/K01713/K01834/K01814/K01243/K01783/K01807/K15634/K01808/K11755/K01704/K01658/K02501/K00891/K07173/K01653/K03786/K11258	114	GCF_002077695.1
map01240	Biosynthesis of cofactors	132/1488	375/13584	0.352	3.213419354838709	15.244837305224056	9.089704442341004e-37	1.131668203071455e-34	8.037212349017309e-35	K01955/K03147/K01937/K00278/K01919/K00128/K03182/K03151/K01665/K01077/K00382/K02302/K02303/K02304/K01885/K02495/K01756/K00012/K01939/K00600/K00833/K01845/K11754/K02492/K09458/K03750/K13038/K00647/K00763/K18800/K03185/K01809/K03184/K04487/K00789/K01956/K00652/K02496/K13543/K03473/K01465/K01498/K11752/K00831/K01599/K03517/K01012/K03472/K03800/K00077/K00254/K08679/K00097/K03639/K01698/K00946/K03644/K01772/K01749/K00867/K01920/K00609/K03153/K00826/K11753/K00963/K00228/K00767/K02257/K03179/K00858/K01491/K00868/K19267/K01918/K00796/K20861/K01916/K02619/K00457/K00941/K00878/K00606/K00208/K00059/K02170/K03183/K03149/K02169/K01719/K03474/K00568/K09903/K01591/K20862/K01935/K01495/K03801/K00275/K02858/K14652/K00793/K00969/K00939/K00762/K00788/K14153/K03831/K08281/K00859/K03809/K03186/K01497/K19221/K01664/K00230/K03638/K03181/K00950/K03637/K00954/K00287/K00794/K00610/K02372/K03635/K00940/K08310/K19222/K01579/K01633/K01737	132	GCF_002077695.1
map02040	Flagellar assembly	45/1488	55/13584	0.8181818181818182	7.469208211143695	16.860795164487875	3.225308783041636e-34	2.677006289924558e-32	1.9012346510561224e-32	K02400/K10941/K03086/K02409/K02396/K02407/K02406/K03092/K02412/K02414/K02390/K02401/K02394/K02416/K02410/K02397/K02557/K02395/K02556/K02424/K02421/K02392/K02391/K02386/K02419/K02405/K02393/K02411/K02389/K02402/K02415/K02425/K02403/K02413/K02399/K02387/K02422/K02388/K02417/K03516/K02418/K02423/K02408/K02398/K02420	45	GCF_002077695.1
map02026	Biofilm formation - Escherichia coli	38/1488	61/13584	0.6229508196721312	5.686938127974616	12.86755522463948	6.219921046359469e-22	3.8719008513587693e-20	2.749859831022081e-20	K07677/K07678/K07676/K07687/K00694/K05851/K00688/K07648/K21084/K14051/K21085/K21090/K00703/K07638/K00975/K01991/K03087/K18968/K03566/K04761/K21086/K07689/K21087/K07782/K02405/K07659/K07773/K07781/K10914/K02402/K03567/K07173/K02425/K02777/K02403/K06204/K02398/K03563	38	GCF_002077695.1
map02030	Bacterial chemotaxis	22/1488	26/13584	0.8461538461538461	7.724565756823821	12.037367807503509	6.242883950263691e-18	3.1089562072313177e-16	2.208009481356421e-16	K03407/K03406/K05875/K05874/K05876/K05877/K12368/K03776/K10108/K03412/K10439/K02416/K10540/K02410/K03415/K02557/K02556/K00575/K03414/K03408/K02417/K03413	22	GCF_002077695.1
map02020	Two-component system	120/1488	499/13584	0.24048096192384769	2.1953584588531903	9.54201281174808	1.9793182045207178e-17	8.214170548760978e-16	5.833779971218958e-16	K00370/K07788/K18324/K07789/K07679/K08348/K07677/K00244/K07678/K07646/K07676/K07687/K00990/K07648/K00027/K19611/K16692/K01547/K03407/K10941/K03406/K05875/K05874/K05876/K07673/K07674/K01546/K05877/K07700/K07701/K11614/K00425/K03776/K00371/K10004/K12340/K07637/K02406/K03092/K01077/K04771/K07711/K01915/K07712/K02313/K18326/K07796/K07642/K07640/K07638/K07783/K07645/K07165/K07715/K07636/K07639/K11103/K02472/K07799/K00626/K00426/K07806/K09475/K09476/K01991/K10002/K01791/K06046/K07643/K07708/K03412/K02040/K03415/K08477/K01425/K10001/K02556/K00575/K01467/K13816/K05966/K07689/K10003/K07661/K07705/K07782/K19666/K02405/K07703/K11615/K07659/K07773/K07664/K07662/K19610/K07702/K00373/K07657/K00374/K07667/K07660/K07666/K08350/K07781/K07771/K10914/K07685/K13061/K07690/K02402/K01548/K03408/K02403/K02650/K06080/K03413/K04751/K02398/K03563/K00424	120	GCF_002077695.1
map01503	Cationic antimicrobial peptide (CAMP) resistance	31/1488	54/13584	0.5740740740740741	5.2407407407407405	10.951361901422768	1.1039470386339894e-16	3.9268973231409046e-15	2.7889188344437625e-15	K18138/K10011/K19229/K19230/K03760/K12975/K07264/K01448/K19226/K12340/K07637/K04771/K07640/K03585/K07806/K19236/K07643/K19227/K08477/K13014/K19228/K00677/K07662/K07660/K07771/K03673/K03767/K12973/K13632/K12963/K12962	31	GCF_002077695.1
map01232	Nucleotide metabolism	48/1488	123/13584	0.3902439024390244	3.5625491738788355	10.01300720058502	4.0908325925683286e-16	1.2732716444368923e-14	9.042893099361568e-15	K00525/K11177/K21636/K11751/K01937/K01951/K01129/K00088/K01241/K01756/K06966/K00758/K01939/K00892/K01487/K00526/K00364/K01488/K11178/K01489/K00560/K04765/K03787/K00757/K02566/K05810/K09903/K03784/K00945/K08723/K20881/K00939/K00876/K00943/K00761/K00942/K08722/K06287/K01494/K00759/K00760/K00857/K07043/K13483/K00769/K01520/K00940/K09913	48	GCF_002077695.1
map00240	Pyrimidine metabolism	44/1488	111/13584	0.3963963963963964	3.618715489683231	9.716191780905923	3.525857125867618e-15	9.754871381567076e-14	6.927999966617073e-14	K01955/K00525/K21636/K01119/K11751/K01937/K06966/K00758/K06016/K01956/K01465/K00526/K09018/K00254/K00609/K01489/K09023/K00560/K04765/K03787/K00757/K02566/K16066/K09903/K01591/K09020/K00945/K08723/K00762/K00876/K00943/K00761/K08722/K09019/K06287/K01494/K00857/K09024/K07043/K00610/K01520/K00940/K09021/K09913	44	GCF_002077695.1
map00230	Purine metabolism	66/1488	220/13584	0.3	2.738709677419355	9.11902917459323	6.872393330912458e-15	1.7112259393972018e-13	1.2153285048350453e-13	K01952/K05851/K00525/K11177/K00951/K21636/K01139/K01119/K11751/K01835/K00602/K01951/K01524/K00764/K01129/K00088/K01241/K00956/K01466/K01756/K06966/K01939/K00892/K01487/K01945/K13713/K02083/K00839/K01839/K08289/K16839/K00526/K01589/K00364/K01933/K01488/K11178/K16842/K00948/K00957/K01525/K03651/K04765/K03787/K02566/K16841/K05810/K03784/K01923/K20881/K00939/K11175/K01515/K00942/K00860/K08722/K08312/K00759/K00760/K01588/K16840/K13483/K00769/K00940/K07127/K09913	66	GCF_002077695.1
map03010	Ribosome	50/1488	143/13584	0.34965034965034963	3.191969321001579	9.241982173481956	1.7730879695847843e-14	4.0136264038782845e-13	2.8505146305286484e-13	K02945/K02886/K02967/K02863/K02982/K02906/K02986/K02926/K02931/K02933/K02988/K02864/K02992/K02939/K02876/K02871/K02867/K02878/K02990/K02996/K02994/K02879/K02950/K02874/K02887/K02952/K02884/K02890/K02895/K02888/K02946/K02954/K02892/K02897/K02965/K02956/K02909/K02899/K02961/K02959/K02902/K02963/K02970/K02916/K02904/K02968/K02907/K02911/K02913/K02919	50	GCF_002077695.1
map00540	Lipopolysaccharide biosynthesis	31/1488	62/13584	0.5	4.564516129032258	9.866301665024988	1.9655071573375713e-14	4.0784273514754607e-13	2.8965368634448416e-13	K03760/K12975/K19353/K07264/K03272/K21344/K02527/K00748/K02844/K02849/K02843/K19354/K00912/K06041/K02536/K02560/K02841/K03274/K02517/K12974/K02535/K12981/K01627/K00677/K00979/K03269/K19803/K03271/K12973/K03270/K03273	31	GCF_002077695.1
map00260	Glycine, serine and threonine metabolism	42/1488	109/13584	0.3853211009174312	3.5176087599881627	9.255833421214193	4.7962990516421843e-14	9.18675741429926e-13	6.524520167416089e-13	K00302/K00281/K00283/K12524/K12525/K00108/K01754/K00130/K13745/K00382/K00836/K01752/K00998/K00928/K00600/K01733/K00303/K00058/K00479/K00639/K01696/K00865/K00133/K00274/K00605/K00831/K00060/K01620/K20801/K01079/K00090/K12972/K00872/K10674/K01695/K15918/K01834/K16066/K15634/K00305/K02437/K00304	42	GCF_002077695.1
map01200	Carbon metabolism	89/1488	365/13584	0.24383561643835616	2.2259832081307995	8.327412530619826	1.4123627996083882e-13	2.5119881221606333e-12	1.7840372205579641e-12	K00123/K00281/K00283/K00164/K00244/K01681/K00163/K01595/K01682/K01007/K00027/K00029/K03781/K01782/K01825/K13788/K00615/K01895/K00627/K00863/K00239/K01676/K01810/K01610/K00116/K01754/K00140/K00036/K00873/K00382/K00033/K01679/K01752/K01961/K00600/K01689/K01647/K00261/K00031/K00058/K00845/K00658/K00925/K00148/K00626/K01903/K00927/K07404/K00121/K00605/K00831/K01624/K01738/K00134/K02446/K03841/K00850/K01079/K01962/K00874/K00616/K00948/K00024/K16370/K01963/K00297/K00124/K01902/K00855/K01491/K01070/K00640/K15918/K00034/K01803/K01834/K00023/K01625/K00240/K01783/K01807/K15634/K00127/K01808/K00851/K02160/K02437/K00242/K00241	89	GCF_002077695.1
map00010	Glycolysis / Gluconeogenesis	40/1488	106/13584	0.37735849056603776	3.444917833231893	8.863043927501616	4.299497910339976e-13	7.137166531164361e-12	5.068881746927129e-12	K04072/K00163/K01007/K01895/K00627/K01568/K01810/K01835/K01085/K01610/K02791/K00128/K00138/K02753/K00873/K01223/K20118/K02779/K00382/K01689/K00845/K00927/K00001/K00121/K01624/K13979/K01785/K13953/K00134/K12957/K02446/K03841/K00850/K16370/K01792/K01803/K01834/K15634/K20866/K02777	40	GCF_002077695.1
map00250	Alanine, aspartate and glutamate metabolism	31/1488	70/13584	0.44285714285714284	4.042857142857143	8.951937739210202	1.2534899169127334e-12	1.9507436831954413e-11	1.385436223956179e-11	K00265/K13821/K01955/K00820/K01953/K00278/K00764/K00135/K01744/K00266/K01915/K01755/K14681/K08324/K01756/K01939/K07250/K00261/K00262/K01940/K14260/K00823/K00813/K01956/K01424/K13051/K00609/K01425/K13566/K01779/K00610	31	GCF_002077695.1
map00270	Cysteine and methionine metabolism	43/1488	124/13584	0.3467741935483871	3.165712799167534	8.497038825756434	1.6724029046807912e-12	2.4495783721501e-11	1.7397132383057145e-11	K00548/K12524/K12525/K00549/K01919/K00558/K01752/K00928/K01761/K00058/K00899/K00832/K01760/K00813/K14155/K01739/K00789/K00133/K00831/K05396/K01738/K08963/K17950/K16843/K01920/K00024/K00547/K00826/K00651/K00797/K12339/K01011/K00640/K01611/K05810/K01243/K09880/K13061/K20250/K08964/K08967/K07173/K08968	43	GCF_002077695.1
map00620	Pyruvate metabolism	43/1488	133/13584	0.3233082706766917	2.9514916323065727	7.932199974586167	2.3924457229867567e-11	3.309549916798347e-10	2.350472991004533e-10	K00244/K04072/K00163/K01595/K01007/K00656/K00027/K00029/K13788/K01895/K00627/K00156/K00158/K03777/K01649/K01676/K01610/K00116/K00128/K00138/K00873/K07248/K00382/K01679/K01961/K00925/K00101/K00626/K00001/K00121/K13979/K13953/K12957/K03778/K00090/K01962/K12972/K00024/K01963/K01069/K02160/K01759/K01512	43	GCF_002077695.1
map03430	Mismatch repair	22/1488	44/13584	0.5	4.564516129032258	8.30607822950082	1.2372327912767042e-10	1.621426131725786e-9	1.1515518500525557e-9	K03657/K02337/K03555/K01972/K02343/K03572/K07462/K01141/K03601/K02338/K02340/K02341/K06223/K02342/K14159/K03573/K10857/K03111/K02339/K02344/K03602/K02345	22	GCF_002077695.1
map00030	Pentose phosphate pathway	32/1488	88/13584	0.36363636363636365	3.3196480938416424	7.656659476872822	2.8904226744643637e-10	3.5985762297081328e-9	2.555742154263227e-9	K00117/K01621/K00615/K06151/K01810/K01835/K19813/K00036/K00033/K00852/K01839/K07404/K01624/K02446/K03841/K00850/K00032/K00090/K00874/K11441/K00616/K00948/K16370/K00034/K01619/K06152/K01625/K01783/K01807/K01808/K00851/K05774	32	GCF_002077695.1
map04122	Sulfur relay system	17/1488	29/13584	0.5862068965517241	5.351501668520577	8.227479696798614	6.171351571360298e-10	7.31745972032721e-9	5.196927639040251e-9	K03151/K04487/K00566/K03639/K01011/K21029/K03831/K03638/K03637/K03635/K07235/K07236/K11179/K07237/K04085/K03636/K03154	17	GCF_002077695.1
map02060	Phosphotransferase system (PTS)	27/1488	72/13584	0.375	3.4233870967741935	7.231154620967178	3.230871395799287e-9	3.4977694676261846e-8	2.4841482585550583e-8	K08483/K08484/K02804/K02798/K02800/K02768/K02769/K02770/K02791/K02753/K02757/K20118/K02779/K02822/K03475/K11183/K02793/K02794/K00882/K02796/K02746/K02795/K02777/K02806/K02821/K08485/K02784	27	GCF_002077695.1
map03440	Homologous recombination	27/1488	72/13584	0.375	3.4233870967741935	7.231154620967178	3.230871395799287e-9	3.4977694676261846e-8	2.4841482585550583e-8	K03582/K02337/K03583/K02335/K04066/K03655/K02343/K03581/K07462/K02338/K03629/K03553/K02340/K03551/K02341/K02342/K14159/K03584/K03550/K06187/K03111/K02317/K01159/K04067/K02339/K02344/K02345	27	GCF_002077695.1
map00290	Valine, leucine and isoleucine biosynthesis	13/1488	19/13584	0.6842105263157895	6.246179966044143	8.02580332391771	4.474881320840265e-9	4.642689370371775e-8	3.297280973250722e-8	K01687/K01652/K01649/K01754/K00053/K01703/K00835/K14260/K00052/K00826/K01704/K01653/K11258	13	GCF_002077695.1
map00970	Aminoacyl-tRNA biosynthesis	25/1488	66/13584	0.3787878787878788	3.457966764418377	7.02053453160066	9.690763043527598e-9	9.651999991353488e-8	6.854939752895312e-8	K01873/K01870/K01872/K01869/K01890/K01879/K01874/K01868/K01876/K01887/K01881/K01886/K04567/K01885/K01893/K02433/K01883/K01875/K01866/K01892/K01042/K01867/K01889/K00604/K01878	25	GCF_002077695.1
map00051	Fructose and mannose metabolism	34/1488	112/13584	0.30357142857142855	2.7713133640552994	6.6018674489753275	1.7666268106558307e-8	1.691884907128084e-7	1.2015923246565973e-7	K02798/K02800/K00863/K02768/K02769/K02770/K00848/K01805/K00847/K18334/K01813/K01809/K12661/K00009/K01624/K00008/K02446/K03841/K00850/K02793/K02794/K00882/K16370/K07046/K02796/K01629/K12660/K02795/K07026/K18333/K01803/K18335/K19270/K01808	34	GCF_002077695.1
map00520	Amino sugar and nucleotide sugar metabolism	42/1488	156/13584	0.2692307692307692	2.457816377171216	6.4229994461375925	2.0199567183373296e-8	1.8628489735777594e-7	1.3230125874490113e-7	K02804/K01784/K10011/K00820/K01810/K01835/K02791/K20118/K02779/K04042/K00012/K03431/K00847/K00975/K00790/K02472/K00845/K01809/K01443/K00849/K07806/K09001/K01791/K08068/K00965/K01207/K00075/K08679/K02793/K02794/K01452/K00963/K07106/K13014/K01639/K18676/K02796/K02795/K01183/K02564/K00523/K02777	42	GCF_002077695.1
map03060	Protein export	18/1488	39/13584	0.46153846153846156	4.213399503722084	7.048325433100184	3.0358586698779994e-8	2.699745745712935e-7	1.917384423080842e-7	K03070/K03072/K03217/K03110/K03106/K03076/K03100/K03074/K03118/K03117/K03101/K03071/K13301/K03073/K03210/K03075/K03116/K03425	18	GCF_002077695.1
