ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count	accession
map01240	Biosynthesis of cofactors	130/986	375/13584	0.3466666666666667	4.7759837728194725	20.744180794706768	1.1254828230924508e-55	2.9375101682712963e-53	2.132493770069907e-53	K01955/K02230/K01950/K03147/K09883/K01665/K03342/K01113/K01938/K01719/K01749/K02496/K13542/K13543/K01077/K01937/K00278/K00128/K02232/K01885/K00382/K01919/K11754/K00600/K02224/K00763/K00012/K01756/K01956/K01939/K00652/K00643/K09458/K00833/K03185/K01465/K00789/K01556/K00595/K13038/K03750/K14652/K00831/K02229/K00796/K00826/K02259/K04487/K00254/K00457/K01053/K01497/K01012/K03644/K03639/K00768/K01772/K09882/K11753/K03149/K01698/K00609/K08679/K03517/K01599/K00097/K02225/K11752/K01920/K03179/K02227/K02257/K00946/K00941/K01491/K00963/K00606/K00767/K01918/K00228/K01809/K02303/K00208/K02302/K05936/K00858/K03525/K02228/K00059/K03183/K05934/K00568/K03474/K03394/K05895/K02233/K09903/K03801/K00788/K01495/K01591/K00939/K04719/K06042/K00969/K01935/K02169/K08281/K00793/K03809/K19221/K00798/K00762/K00275/K00859/K02226/K02231/K06134/K03638/K00950/K00954/K02372/K03637/K00287/K08973/K03635/K00794/K00940/K01633/K02189	130	GCF_001421415.1
map01230	Biosynthesis of amino acids	95/986	238/13584	0.39915966386554624	5.499173300151703	19.589851588506153	8.381805641461317e-47	1.0938256362107018e-44	7.940657976121249e-45	K00265/K00548/K01681/K00615/K01953/K01687/K01652/K01649/K00058/K01657/K00873/K00266/K01703/K00800/K01915/K01752/K01733/K01755/K01626/K00620/K00013/K00600/K00003/K01647/K01689/K01586/K00147/K01754/K00928/K01940/K01696/K00031/K00789/K01739/K00832/K00817/K00812/K01760/K00821/K00927/K00641/K00831/K13810/K01439/K00549/K00826/K01735/K02502/K00931/K01736/K01738/K00052/K00133/K00053/K00134/K01620/K00766/K02204/K00640/K00948/K01778/K00145/K11645/K00611/K00930/K00220/K04518/K01714/K00500/K01079/K00674/K00014/K01695/K00286/K01609/K02500/K00215/K01803/K01814/K01834/K01658/K01807/K00765/K01783/K01817/K01704/K02501/K01693/K00891/K01653/K03786/K01808/K01496/K01523/K04092	95	GCF_001421415.1
map02040	Flagellar assembly	35/986	55/13584	0.6363636363636364	8.767103079476303	16.147045572584112	9.39504577697079e-27	8.173689825964588e-25	5.933713122297343e-25	K02400/K03086/K02409/K02406/K02407/K03092/K02396/K02412/K10943/K02401/K02394/K02410/K02416/K02419/K02397/K02557/K02556/K02392/K02421/K02391/K02405/K02411/K02393/K02389/K02415/K02386/K02388/K02422/K02408/K02387/K02395/K02398/K02417/K02420/K02418	35	GCF_001421415.1
map03010	Ribosome	54/986	143/13584	0.3776223776223776	5.202456772436488	14.133215754942354	1.5210381468781252e-25	9.924773908379767e-24	7.204917537843753e-24	K02945/K02967/K02886/K02988/K02906/K02986/K02982/K02897/K02863/K02926/K02931/K02939/K02996/K02876/K02933/K02864/K02871/K02992/K02959/K02878/K02990/K02867/K02879/K02994/K02884/K02948/K02890/K02935/K02950/K02874/K02952/K02887/K02881/K02888/K02895/K02892/K02946/K02954/K02902/K02899/K02965/K02961/K02956/K02968/K02909/K02963/K02904/K02970/K02916/K02911/K02907/K02913/K02914/K02919	54	GCF_001421415.1
map01200	Carbon metabolism	82/986	365/13584	0.22465753424657534	3.095079051932535	11.350971970233037	7.11432475463879e-21	3.7136775219214484e-19	2.695954643863121e-19	K00164/K01681/K01595/K01006/K07516/K00029/K01847/K03781/K01638/K00615/K01965/K01895/K01690/K00239/K00116/K01938/K00283/K00121/K01610/K01637/K00058/K00140/K01966/K01676/K01810/K00036/K00873/K00162/K00382/K01752/K01679/K00282/K01961/K00627/K00600/K01647/K01689/K01754/K00626/K00658/K00605/K00031/K01903/K00927/K00831/K13810/K01738/K01053/K00161/K00134/K00874/K00033/K11532/K00845/K00024/K01962/K00640/K00297/K00948/K11645/K01902/K01491/K00074/K01963/K01070/K01079/K00240/K00034/K01803/K00023/K01057/K01834/K01807/K01783/K01625/K00851/K02160/K01808/K05606/K00241/K00242/K02437	82	GCF_001421415.1
map04112	Cell cycle - Caulobacter	22/986	31/13584	0.7096774193548387	9.777137996466662	13.686788621288226	7.463337111396633e-19	3.246551643457535e-17	2.3568432983357792e-17	K01338/K13587/K03531/K02313/K02314/K03544/K03590/K03588/K02563/K13581/K11749/K13590/K03589/K06985/K13583/K13584/K01358/K13588/K13592/K11443/K13589/K02651	22	GCF_001421415.1
map03070	Bacterial secretion system	32/986	74/13584	0.43243243243243246	5.957568115783126	11.96306276190767	1.0098276328894171e-17	3.765214459773398e-16	2.7333680288736103e-16	K11891/K03070/K11907/K02453/K11904/K03217/K02454/K03072/K12340/K03106/K11892/K03076/K02455/K11913/K02461/K02460/K03074/K03110/K02452/K03118/K02459/K03117/K03071/K11903/K02462/K02457/K02456/K02458/K03075/K03210/K03116/K03073	32	GCF_001421415.1
map00860	Porphyrin metabolism	40/986	139/13584	0.28776978417266186	3.964568710143447	9.828200849254412	1.493141292311256e-14	4.871373466165472e-13	3.5363872712635013e-13	K02230/K09883/K01719/K01749/K02496/K13542/K13543/K02232/K01885/K02224/K00643/K00595/K02229/K02259/K00768/K01772/K09882/K01698/K01599/K02225/K02227/K02257/K00228/K02303/K02302/K05936/K02228/K05934/K03394/K05895/K02233/K06042/K19221/K00798/K02226/K02231/K03594/K07215/K08973/K02189	40	GCF_001421415.1
map00970	Aminoacyl-tRNA biosynthesis	24/986	66/13584	0.36363636363636365	5.009773188272175	9.135263107002343	1.1404299124458741e-11	3.307246746093035e-10	2.4009050788334195e-10	K01870/K01873/K01869/K01872/K01890/K01879/K01868/K01876/K01887/K04566/K01874/K01881/K02433/K02434/K01883/K01885/K01875/K01892/K01866/K01889/K01867/K00604/K01878/K02435	24	GCF_001421415.1
map00260	Glycine, serine and threonine metabolism	30/986	109/13584	0.27522935779816515	3.791800807637196	8.18688700657972	1.0137997561233884e-10	2.646017363482044e-9	1.920883748444315e-9	K00302/K00283/K00108/K00274/K00058/K00382/K01752/K01733/K00303/K00282/K00600/K00003/K00639/K00643/K01754/K00928/K01696/K00605/K00831/K00133/K01620/K21832/K02204/K17103/K01079/K01695/K01834/K00305/K02437/K00304	30	GCF_001421415.1
