ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count	accession
map01230	Biosynthesis of amino acids	108/955	238/13584	0.453781512605042	6.454626248405121	23.34495122140235	1.5766927428535816e-61	3.705227945705917e-59	2.638885748565468e-59	K00265/K01958/K01681/K00031/K00615/K01652/K01649/K01687/K00058/K01752/K01703/K00266/K00873/K01940/K01586/K01755/K01915/K00800/K01696/K01626/K00003/K12524/K00013/K01647/K00928/K01689/K00600/K00147/K01657/K00918/K01754/K00812/K14260/K14267/K01736/K00821/K00927/K01803/K00641/K00789/K14155/K01739/K00620/K04517/K00831/K00616/K00817/K00826/K01733/K01735/K13829/K01439/K00133/K01620/K00766/K00549/K00145/K00052/K00948/K21071/K01750/K01624/K00053/K00134/K01697/K01714/K16370/K04518/K01738/K00872/K00611/K00674/K00930/K00014/K00286/K01778/K00765/K02502/K11645/K00931/K05602/K00215/K01476/K01695/K01609/K02500/K01814/K01817/K01834/K01783/K01658/K02501/K01079/K01089/K01693/K01704/K00891/K00640/K01243/K01808/K00619/K01653/K07173/K03786/K01496/K11755/K04092/K01523	108	GCF_004854025.1
map01240	Biosynthesis of cofactors	109/955	375/13584	0.2906666666666667	4.134467015706806	16.926198213869863	1.1364766346884997e-39	1.3353600457589872e-37	9.51051499555113e-38	K01955/K01950/K00278/K00457/K02551/K01937/K00941/K14153/K00767/K01885/K00231/K00382/K03182/K01756/K00128/K11754/K01845/K03517/K00012/K00763/K01465/K02492/K20810/K01939/K01556/K02552/K00600/K02858/K14652/K01665/K03342/K13950/K02302/K09458/K03750/K13038/K03639/K00789/K01772/K04487/K01956/K01809/K01911/K02549/K00831/K00826/K01599/K01719/K11752/K03800/K00226/K00254/K03644/K11212/K00946/K01749/K02259/K01698/K02548/K00609/K00867/K11753/K02257/K00858/K01053/K01661/K00963/K01918/K02619/K06215/K01491/K19267/K01591/K00606/K00868/K00878/K13542/K00796/K00950/K01633/K00059/K12234/K03183/K09903/K03186/K01664/K00788/K14941/K00275/K03801/K00793/K05979/K08681/K02226/K00762/K01495/K00859/K00969/K00939/K08281/K13940/K00287/K00954/K03637/K03638/K00794/K03635/K00940/K21142	109	GCF_004854025.1
map03010	Ribosome	53/955	143/13584	0.3706293706293706	5.271863215318713	14.121623252490691	2.6789443377086996e-25	2.0985063978718146e-23	1.4945689463006428e-23	K02945/K02967/K02886/K02982/K02863/K02988/K02926/K02906/K02897/K02986/K02931/K02879/K02933/K02876/K02864/K02992/K02996/K02939/K02871/K02867/K02878/K02959/K02890/K02994/K02948/K02990/K02935/K02887/K02952/K02950/K02874/K02895/K02881/K02884/K02961/K02904/K02946/K02888/K02954/K02892/K02965/K02956/K02968/K02899/K02963/K02909/K02902/K02911/K02916/K02907/K02913/K02914/K02919	53	GCF_004854025.1
map01200	Carbon metabolism	82/955	365/13584	0.22465753424657534	3.195547586602596	11.692437037287597	9.21410912150483e-22	5.413289108884088e-20	3.8553772376822843e-20	K00164/K01616/K01958/K00281/K00283/K01681/K00163/K01595/K00031/K01782/K13788/K11263/K00232/K00615/K01895/K00239/K00658/K01810/K01637/K01638/K00058/K00033/K01966/K00627/K00036/K00140/K01752/K00382/K00873/K00116/K01679/K01647/K01689/K00600/K00918/K00830/K01754/K00925/K00148/K00927/K01803/K00626/K00605/K07404/K00248/K01903/K00161/K00831/K00616/K00162/K00948/K21071/K01624/K00134/K00863/K02446/K00845/K01715/K16370/K00024/K00874/K01738/K01053/K01902/K00074/K01491/K11645/K09709/K01057/K00240/K00886/K01834/K01783/K01625/K01079/K00640/K01808/K00851/K10713/K00242/K02437/K00241	82	GCF_004854025.1
map00051	Fructose and mannose metabolism	35/955	112/13584	0.3125	4.445026178010472	10.067011277728366	1.6739547077786765e-14	7.867587126559779e-13	5.603343127090728e-13	K02768/K02769/K02770/K00068/K01629/K01840/K02798/K02800/K00045/K00848/K03332/K19270/K00594/K01803/K01805/K01820/K01809/K00009/K00971/K01711/K00882/K00008/K21071/K01624/K00863/K00064/K02446/K02377/K16370/K00847/K07046/K11645/K12660/K01628/K01808	35	GCF_004854025.1
map00500	Starch and sucrose metabolism	33/955	106/13584	0.3113207547169811	4.428252494319866	9.743793284593668	1.0671377963105426e-13	4.179623035549625e-12	2.976752800234671e-12	K05342/K00688/K06044/K05349/K05343/K01214/K00700/K02438/K16147/K00694/K05341/K01178/K01236/K01179/K01810/K01835/K01187/K00697/K16055/K01193/K05350/K01223/K01212/K16146/K01176/K00975/K16148/K00845/K00847/K00963/K01087/K02777/K02760	33	GCF_004854025.1
map00010	Glycolysis / Gluconeogenesis	32/955	106/13584	0.3018867924528302	4.294063024795021	9.362399424548139	6.528252078348261e-13	2.1916274834454873e-11	1.5608903465524413e-11	K00163/K00001/K01895/K01596/K01810/K01835/K00627/K00138/K00382/K01223/K00873/K00128/K01689/K00918/K00927/K01803/K00161/K13979/K13953/K00162/K21071/K01624/K00134/K01785/K02446/K00845/K16370/K00016/K11645/K00886/K01834/K02777	32	GCF_004854025.1
map00970	Aminoacyl-tRNA biosynthesis	24/955	66/13584	0.36363636363636365	5.1723940980485485	9.343640568671598	5.791932959167328e-12	1.7013803067554027e-10	1.2117333427731647e-10	K01870/K01872/K01869/K01873/K01890/K01868/K01881/K01887/K01874/K04567/K02433/K02434/K01885/K01883/K01880/K01876/K09759/K01866/K01875/K01892/K01889/K01867/K00604/K02435	24	GCF_004854025.1
map01232	Nucleotide metabolism	33/955	123/13584	0.2682926829268293	3.816217596730941	8.627702391268997	1.0651599258062194e-11	2.7812509173829064e-10	1.9808237216747238e-10	K01081/K00525/K01937/K01487/K01951/K01129/K00088/K01756/K00756/K00758/K01939/K01485/K01488/K00760/K00526/K01239/K00942/K03783/K02566/K00560/K00945/K09903/K00943/K00761/K06287/K01494/K00857/K00939/K02825/K00759/K01520/K00940/K01489	33	GCF_004854025.1
map00340	Histidine metabolism	19/955	47/13584	0.40425531914893614	5.750161523894397	8.970386314991732	1.0966359089021277e-10	2.57709438592e-9	1.8354222054256664e-9	K01712/K01745/K00274/K00128/K00013/K01468/K00817/K01479/K00765/K02502/K05602/K02500/K01814/K02501/K01089/K01693/K01496/K11755/K01523	19	GCF_004854025.1
