ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count	accession
map01230	Biosynthesis of amino acids	94/875	238/13584	0.3949579831932773	6.131553421368547	20.955979248008205	1.97605125924996e-50	4.7227625096074044e-48	3.3488868709394065e-48	K00265/K00548/K01681/K00615/K01953/K01652/K01687/K01649/K00058/K01657/K00266/K00873/K01703/K01915/K01733/K00800/K01626/K01755/K00600/K00013/K00003/K01647/K01689/K00147/K01586/K01940/K01754/K00928/K01696/K00620/K00031/K00789/K01739/K00812/K01760/K00927/K00821/K01439/K00831/K00641/K13810/K02502/K00931/K01735/K00817/K00826/K01736/K01620/K00052/K00133/K00053/K00640/K00134/K00766/K01738/K02204/K01623/K00948/K01750/K01778/K00611/K00145/K00220/K00930/K04518/K00500/K01714/K00014/K00674/K01609/K00286/K01079/K01695/K02500/K01803/K01814/K00215/K01834/K00765/K01807/K01783/K01704/K01817/K02501/K01693/K01658/K00891/K01653/K03786/K01808/K00619/K01496/K01523/K04092	94	GCF_002117915.1
map01240	Biosynthesis of cofactors	106/875	375/13584	0.2826666666666667	4.388278857142858	17.45846258752422	6.67595065288224e-41	7.977761030194276e-39	5.656989763758109e-39	K01955/K01950/K03147/K09883/K01665/K03342/K01077/K01937/K01113/K00278/K01885/K00128/K00382/K01919/K11754/K01756/K00600/K00763/K01939/K00652/K00103/K00225/K09458/K00643/K03185/K01465/K00789/K13038/K03750/K01956/K00012/K00831/K14652/K00941/K00826/K00457/K04487/K02259/K01497/K01599/K00796/K01012/K03639/K03149/K01772/K09882/K00097/K03517/K01698/K00609/K08679/K11752/K01920/K11753/K03644/K03179/K01053/K01749/K00254/K02257/K00946/K00963/K01491/K00606/K01918/K00767/K00228/K01809/K00453/K02303/K03525/K00568/K00059/K00858/K00208/K02302/K03474/K03183/K09903/K00788/K01591/K01719/K02169/K03801/K00939/K00859/K01495/K00969/K00793/K03809/K00275/K00762/K00798/K06134/K03638/K00950/K00954/K02372/K00287/K03637/K08973/K03635/K19222/K00940/K00794/K01633	106	GCF_002117915.1
map02040	Flagellar assembly	36/875	55/13584	0.6545454545454545	10.161537662337663	17.86335605176172	5.775350703862255e-30	4.60102939407693e-28	3.2625665379713096e-28	K02400/K03086/K02409/K02407/K03092/K02396/K02412/K10943/K02390/K02394/K02401/K02410/K02416/K02557/K02419/K02397/K02556/K02406/K02392/K02421/K02391/K02405/K02393/K02411/K02389/K02415/K02386/K02388/K02395/K02422/K02408/K02387/K02417/K02398/K02420/K02418	36	GCF_002117915.1
map03010	Ribosome	54/875	143/13584	0.3776223776223776	5.862425574425574	15.33738721615541	4.274431706377107e-28	2.5539729445603214e-26	1.8110092229650376e-26	K02945/K02886/K02967/K02988/K02906/K02982/K02863/K02897/K02986/K02926/K02939/K02931/K02996/K02876/K02933/K02864/K02992/K02871/K02878/K02867/K02879/K02959/K02994/K02948/K02884/K02890/K02935/K02950/K02887/K02874/K02952/K02990/K02881/K02956/K02895/K02892/K02946/K02954/K02888/K02902/K02961/K02965/K02899/K02968/K02909/K02963/K02970/K02904/K02916/K02911/K02907/K02913/K02914/K02919	54	GCF_002117915.1
map01200	Carbon metabolism	84/875	365/13584	0.23013698630136986	3.572778082191781	13.073613608577325	1.3731802554741103e-25	6.563801621166247e-24	4.654358339606985e-24	K00164/K01006/K01681/K01595/K00029/K01847/K03781/K00615/K01638/K07516/K01965/K00174/K01895/K01690/K00239/K01610/K01637/K14448/K00058/K00283/K00140/K01966/K01676/K00626/K01810/K00036/K00873/K00162/K00382/K00627/K01679/K00282/K01961/K00600/K01647/K01689/K00658/K01754/K00031/K01903/K14470/K00927/K00605/K00831/K13810/K00121/K00317/K00161/K00175/K00640/K00134/K00033/K01738/K00845/K11532/K00024/K01962/K00297/K01623/K00948/K01053/K01902/K00074/K01491/K01963/K09709/K01070/K01079/K00240/K01803/K00248/K00023/K01057/K01834/K01807/K01783/K01625/K00851/K02160/K01808/K05606/K00242/K02437/K00241	84	GCF_002117915.1
map03070	Bacterial secretion system	37/875	74/13584	0.5	7.7622857142857145	15.304808102455478	7.2730580786069025e-25	2.8971014679784166e-23	2.0543199134310726e-23	K03070/K03199/K02453/K03205/K03217/K02454/K03072/K03106/K12340/K03076/K02455/K03195/K02461/K03201/K03074/K02460/K03110/K03204/K02452/K03118/K03196/K03200/K03203/K03194/K02459/K03071/K02457/K02462/K02456/K03117/K02458/K03198/K03075/K03197/K03210/K03116/K03073	37	GCF_002117915.1
map04112	Cell cycle - Caulobacter	22/875	31/13584	0.7096774193548387	11.017437788018434	14.650956157581106	5.641255076812626e-20	1.926085661940311e-18	1.3657775449125308e-18	K01338/K13587/K03531/K02314/K02313/K03544/K03590/K03588/K13581/K02563/K11749/K13590/K03589/K13583/K13584/K01358/K13588/K06985/K13592/K13589/K11443/K02651	22	GCF_002117915.1
map00970	Aminoacyl-tRNA biosynthesis	24/875	66/13584	0.36363636363636365	5.645298701298701	9.926029895665565	8.89438168002509e-13	2.6571965269074957e-11	1.8842045401105786e-11	K01870/K01873/K01872/K01869/K01890/K01879/K01868/K01876/K01887/K04566/K01874/K01881/K02433/K02434/K01885/K01883/K01892/K01875/K01866/K01889/K01867/K01878/K00604/K02435	24	GCF_002117915.1
map00280	Valine, leucine and isoleucine degradation	23/875	69/13584	0.3333333333333333	5.174857142857143	9.1222994960536	2.1334486354211176e-11	5.665491376284968e-10	4.017371114652631e-10	K01847/K01965/K01968/K01969/K00140/K01966/K00626/K00128/K00382/K00249/K09699/K00166/K00632/K00253/K00167/K00826/K00263/K01692/K00020/K01028/K00248/K01029/K05606	23	GCF_002117915.1
map00250	Alanine, aspartate and glutamate metabolism	22/875	70/13584	0.3142857142857143	4.879151020408163	8.537681263640303	2.1456314833231145e-10	5.128059245142243e-9	3.636280724368647e-9	K15371/K00265/K13821/K01955/K01953/K00820/K00278/K00764/K00266/K01915/K01755/K00135/K01756/K01939/K01940/K00812/K01956/K00259/K13051/K00609/K01425/K01424	22	GCF_002117915.1
map00190	Oxidative phosphorylation	42/875	223/13584	0.18834080717488788	2.9239103139013447	7.600881457715023	2.3747255531170116e-10	5.159630974499689e-9	3.6586680770510902e-9	K15408/K00937/K00341/K00336/K00239/K02274/K00342/K02111/K02112/K00343/K00335/K00412/K00333/K02297/K02275/K02259/K00337/K02276/K02257/K02115/K00332/K00413/K02108/K00240/K08738/K00334/K02109/K02299/K00339/K00331/K00411/K01507/K02113/K02258/K00338/K02300/K00242/K00330/K00241/K00340/K02114/K02110	42	GCF_002117915.1
map00550	Peptidoglycan biosynthesis	19/875	53/13584	0.3584905660377358	5.565412398921832	8.737741429230342	2.851026698622383e-10	5.507936267574927e-9	3.905649588546855e-9	K05366/K05515/K05367/K03587/K01928/K01924/K01929/K00790/K01925/K07258/K02563/K01000/K01921/K00075/K06153/K07260/K19302/K00806/K03814	19	GCF_002117915.1
map00790	Folate biosynthesis	24/875	84/13584	0.2857142857142857	4.435591836734694	8.287442113432892	2.995948597425693e-10	5.507936267574927e-9	3.905649588546855e-9	K01665/K03342/K01077/K01113/K11754/K03750/K14652/K01497/K00796/K03639/K00500/K06920/K10026/K01495/K07141/K03752/K03638/K00950/K00287/K03637/K09457/K03635/K01633/K01724	24	GCF_002117915.1
map00020	Citrate cycle (TCA cycle)	21/875	67/13584	0.31343283582089554	4.865910447761194	8.32329372635732	5.849005091534239e-10	9.98508726340488e-9	7.0803745844888165e-9	K00164/K01681/K00174/K00239/K01610/K01676/K00162/K00382/K00627/K01679/K01647/K00658/K00031/K01903/K00161/K00175/K00024/K01902/K00240/K00242/K00241	21	GCF_002117915.1
