ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count	accession
map01230	Biosynthesis of amino acids	119/1556	238/13584	0.5	4.365038560411311	18.8368769349193	6.114901875667974e-50	1.5348403707926614e-47	1.0749353823542648e-47	K00265/K00548/K01681/K01682/K12524/K12525/K00549/K00615/K01687/K01652/K01649/K01953/K01657/K13503/K01754/K00053/K00873/K01755/K01703/K01915/K00836/K14681/K13498/K01752/K00928/K01438/K14682/K00013/K00600/K01689/K00800/K01733/K01647/K00147/K01586/K00031/K00058/K14260/K00821/K01940/K00812/K00832/K01696/K01760/K00813/K14170/K14155/K00927/K01739/K00789/K01750/K00286/K01439/K04517/K14187/K00133/K00931/K00052/K01735/K01736/K00831/K01626/K01624/K01089/K01693/K00817/K00641/K11645/K01738/K00134/K00611/K09065/K00145/K00766/K13497/K01620/K00850/K01079/K00616/K00948/K16370/K00651/K00872/K00826/K01714/K00765/K01476/K03785/K12339/K01778/K00674/K00014/K00215/K00640/K01713/K01695/K01663/K02500/K01803/K00930/K22478/K01834/K01814/K01243/K01783/K01807/K08093/K15634/K01808/K01704/K11755/K00891/K02501/K01658/K04093/K07173/K01653/K03786/K11258	119	GCF_011752625.1
map01240	Biosynthesis of cofactors	134/1556	375/13584	0.35733333333333334	3.1195475578406167	14.970274587684699	5.274607975002645e-36	6.6196330086283195e-34	4.636102799081272e-34	K01955/K03147/K01937/K00278/K01919/K00128/K03182/K03151/K00382/K01885/K02302/K02303/K02304/K01077/K02495/K01756/K01665/K02492/K00012/K00600/K01939/K00833/K01845/K11754/K09458/K03750/K00647/K00763/K13038/K18800/K03185/K01809/K03184/K04487/K00652/K00789/K01956/K01465/K02496/K13543/K03473/K01012/K01498/K11752/K00831/K01599/K03517/K03639/K03472/K03800/K00077/K00254/K08679/K00097/K01698/K00946/K03644/K01772/K00867/K01749/K03153/K01920/K11753/K00609/K00826/K01053/K00228/K00963/K01491/K00767/K02257/K03179/K00858/K00868/K01918/K19267/K00796/K20861/K01916/K02619/K00941/K00457/K00606/K00059/K00878/K00208/K00355/K02170/K03183/K03149/K02169/K01719/K03474/K00568/K09903/K20862/K01935/K01495/K02858/K14652/K00275/K03707/K00793/K03801/K00788/K14153/K00939/K00969/K00762/K03186/K00859/K08281/K03809/K01497/K03831/K19221/K01664/K00230/K03181/K03638/K00794/K00950/K00954/K00287/K00610/K02372/K03635/K03637/K00940/K08310/K19222/K01579/K01633/K01737	134	GCF_011752625.1
map02040	Flagellar assembly	45/1556	55/13584	0.8181818181818182	7.142790371582145	16.417995344700017	2.348917647720842e-33	1.9652610985931046e-31	1.3763833234013353e-31	K02400/K10941/K02406/K03086/K02409/K02396/K02407/K03092/K02412/K02414/K02390/K02401/K02394/K02557/K02416/K02410/K02397/K02395/K02556/K02424/K02421/K02392/K02391/K02419/K02405/K02393/K02386/K02411/K02389/K02402/K02425/K02415/K02413/K02399/K02387/K03516/K02417/K02422/K02388/K02418/K02423/K02403/K02408/K02398/K02420	45	GCF_011752625.1
map02026	Biofilm formation - Escherichia coli	39/1556	61/13584	0.639344262295082	5.581524716591513	12.898653142434771	2.2693833286133707e-22	1.4240380387048902e-20	9.973342523116656e-21	K07677/K07678/K07676/K07687/K00694/K05851/K21084/K00688/K07648/K14051/K21085/K21090/K00703/K07638/K00975/K01991/K18968/K11531/K03087/K04761/K03566/K21087/K21086/K02405/K07782/K07659/K07773/K03567/K07689/K07781/K10914/K02402/K07173/K02777/K02425/K06204/K02403/K02398/K03563	39	GCF_011752625.1
map03010	Ribosome	54/1556	143/13584	0.3776223776223776	3.2966724791917588	9.93018252967947	2.321043733773744e-16	9.947587574492271e-15	6.9668573073609095e-15	K02945/K02886/K02967/K02863/K02982/K02906/K02986/K02926/K02931/K02933/K02988/K02864/K02992/K02939/K02876/K02871/K02867/K02878/K02990/K02996/K02994/K02948/K02879/K02950/K02874/K02935/K02887/K02952/K02881/K02884/K02890/K02895/K02888/K02946/K02954/K02892/K02897/K02965/K02956/K02968/K02899/K02909/K02961/K02959/K02902/K02963/K02970/K02916/K02904/K02907/K02911/K02913/K02914/K02919	54	GCF_011752625.1
map02020	Two-component system	121/1556	499/13584	0.24248496993987975	2.1169124882155055	9.142995228085775	2.377909380356718e-16	9.947587574492271e-15	6.9668573073609095e-15	K00370/K07677/K07679/K07788/K18324/K07789/K00244/K07678/K07646/K07676/K07687/K00990/K08348/K07648/K19611/K00027/K16692/K01547/K03407/K10941/K03406/K05875/K02406/K05876/K07673/K07674/K05874/K01546/K05877/K07701/K11614/K00425/K03776/K00371/K10004/K12340/K07637/K04771/K03092/K07711/K01915/K07712/K18326/K01077/K02313/K07796/K07642/K07644/K07640/K07638/K07645/K07165/K07715/K07639/K07636/K07783/K11103/K02472/K07799/K00626/K18321/K00426/K07806/K01991/K01467/K09475/K09476/K10002/K06046/K01791/K07643/K03412/K07708/K02040/K01425/K03415/K08349/K02556/K10001/K00575/K13816/K05966/K10003/K02405/K07705/K07782/K19666/K07703/K11615/K07659/K07773/K07664/K07662/K19610/K00373/K07657/K00374/K07667/K07665/K07660/K07771/K07666/K07689/K08350/K07781/K07685/K10914/K07690/K13061/K08641/K02402/K01548/K03408/K02650/K06080/K03413/K02403/K04751/K02398/K03563/K00424	121	GCF_011752625.1
map02030	Bacterial chemotaxis	21/1556	26/13584	0.8076923076923077	7.0512161360490415	11.108040676037755	5.7069489539961575e-16	2.046348839218622e-14	1.4331736470937718e-14	K03407/K03406/K05875/K05876/K05874/K05877/K12368/K03776/K10439/K03412/K02557/K02416/K10540/K02410/K03415/K02556/K00575/K03414/K03408/K02417/K03413	21	GCF_011752625.1
map01200	Carbon metabolism	96/1556	365/13584	0.26301369863013696	2.296129872873895	9.028208664161726	1.4953729886192435e-15	4.6917327517928766e-14	3.2858853828870217e-14	K03737/K00281/K00283/K00164/K00244/K01681/K00163/K01595/K01682/K00123/K01007/K00027/K00029/K01782/K01825/K13788/K00615/K01895/K00627/K00239/K00863/K01810/K00116/K01676/K01610/K01638/K01754/K00140/K00036/K03781/K00873/K00382/K00033/K01679/K01752/K01961/K01637/K00600/K01689/K01647/K00031/K00058/K00845/K00658/K00925/K00148/K00626/K01903/K00927/K07404/K00121/K00605/K00831/K01624/K11645/K01738/K00134/K02446/K03841/K00850/K01079/K01962/K00616/K00948/K00018/K00874/K16370/K00024/K01053/K15919/K01963/K00124/K01491/K00297/K01902/K00855/K01070/K00640/K15918/K01803/K01834/K00034/K00240/K01783/K01807/K08093/K15634/K00127/K01625/K01808/K00851/K10713/K02160/K00241/K02437/K00242	96	GCF_011752625.1
map00240	Pyrimidine metabolism	45/1556	111/13584	0.40540540540540543	3.5392204543875496	9.661302477817861	3.348774772705952e-15	9.339360754991044e-14	6.540881719788233e-14	K01955/K00525/K21636/K01119/K11751/K01937/K01485/K06966/K00758/K06016/K01956/K01465/K00526/K09018/K00254/K00609/K01431/K01489/K09023/K00560/K04765/K03787/K00757/K02566/K16066/K09903/K09020/K08723/K00945/K00762/K00876/K00943/K00761/K00857/K08722/K06287/K09019/K01494/K09024/K07043/K00610/K01520/K00940/K09021/K09913	45	GCF_011752625.1
map01503	Cationic antimicrobial peptide (CAMP) resistance	30/1556	54/13584	0.5555555555555556	4.8500428449014565	10.195757115775924	4.042639105386601e-15	1.0147024154520369e-13	7.106534006311181e-14	K18138/K10011/K19229/K19230/K03760/K12975/K07264/K01448/K19226/K12340/K07637/K04771/K07640/K03585/K07806/K19236/K07643/K19227/K19228/K13014/K00677/K07662/K07660/K07771/K03673/K03767/K12973/K12963/K13632/K12962	30	GCF_011752625.1
