ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count	accession
map01230	Biosynthesis of amino acids	106/864	238/13584	0.44537815126050423	7.00233426704015	24.34693305542753	7.424885751428971e-64	1.7819725803429532e-61	1.2739540815609711e-61	K00265/K01958/K01681/K00549/K00031/K00615/K01652/K01649/K01687/K00058/K00266/K00873/K01703/K01940/K01755/K01586/K01915/K01752/K00003/K12524/K01689/K01626/K00800/K00013/K01647/K00928/K00600/K00812/K14267/K00147/K01696/K01657/K01754/K00290/K00821/K01736/K14260/K00927/K01803/K00641/K00789/K14155/K00620/K01739/K00134/K00831/K04517/K00616/K00826/K01733/K01735/K13829/K01439/K00817/K01620/K00133/K00766/K00052/K00145/K00948/K01624/K21071/K00053/K01697/K16370/K01714/K04518/K00674/K01738/K00872/K00611/K00930/K11645/K01778/K00765/K02502/K00014/K00286/K00931/K05602/K00215/K01476/K01695/K01609/K02500/K01834/K01814/K01817/K01783/K02501/K01658/K01079/K01089/K01693/K00640/K01704/K01243/K00891/K01808/K00619/K01653/K03786/K01496/K11755/K04092/K01523	106	GCF_001552475.1
map01240	Biosynthesis of cofactors	95/864	375/13584	0.25333333333333335	3.9829629629629633	15.266507338556385	7.29530333844332e-33	8.754364006131984e-31	6.258602337717165e-31	K01955/K01950/K00278/K02551/K01937/K00767/K01885/K00382/K00231/K01756/K00128/K11754/K00763/K03517/K00012/K01845/K01465/K01939/K02858/K14652/K00600/K02492/K01665/K03342/K13950/K02552/K02302/K01772/K09458/K03750/K13038/K00789/K04487/K01911/K02549/K01956/K01719/K01809/K00831/K00826/K03639/K03800/K00226/K00254/K11752/K01599/K01698/K03644/K02548/K00609/K00946/K11753/K00867/K00059/K02259/K02257/K00858/K01749/K01661/K22227/K01491/K06215/K02619/K00963/K01591/K19267/K00868/K13542/K00796/K00950/K01633/K03183/K09903/K00082/K05979/K00793/K03801/K01664/K08281/K00969/K00859/K00939/K08681/K01495/K00762/K00355/K00275/K13940/K00954/K03638/K03637/K00794/K03635/K00940/K21142	95	GCF_001552475.1
map03010	Ribosome	53/864	143/13584	0.3706293706293706	5.827117327117327	15.12346302799057	2.1365849444894367e-27	1.7092679555915493e-25	1.2219766524623797e-25	K02945/K02967/K02886/K02982/K02863/K02988/K02926/K02906/K02897/K02986/K02931/K02879/K02876/K02933/K02864/K02996/K02992/K02939/K02871/K02867/K02878/K02959/K02948/K02994/K02890/K02887/K02935/K02952/K02874/K02950/K02990/K02961/K02881/K02895/K02884/K02904/K02888/K02946/K02954/K02892/K02965/K02956/K02968/K02899/K02963/K02909/K02902/K02911/K02916/K02907/K02913/K02914/K02919	53	GCF_001552475.1
map01200	Carbon metabolism	71/864	365/13584	0.19452054794520549	3.058295281582953	10.388814108938929	9.737329613069309e-18	5.842397767841585e-16	4.176801912974467e-16	K00164/K01616/K01958/K01681/K00281/K00283/K00163/K01595/K00031/K01782/K13788/K00232/K00615/K01895/K11263/K00239/K00658/K01810/K01637/K00058/K00033/K01966/K00116/K00036/K00140/K00382/K00873/K01679/K01752/K00627/K01689/K01647/K00600/K01754/K00925/K00927/K01803/K00626/K01903/K00248/K00161/K00134/K07404/K00605/K00831/K00616/K00948/K01624/K21071/K00162/K02446/K16370/K00024/K00297/K01738/K00845/K01902/K01491/K11645/K00886/K01057/K00240/K01834/K01783/K01079/K00640/K01808/K00851/K00242/K00241/K02437	71	GCF_001552475.1
map00500	Starch and sucrose metabolism	32/864	106/13584	0.3018867924528302	4.746331236897275	10.091542324669472	4.182770049885332e-14	2.0077296239449596e-12	1.4353505644869669e-12	K05342/K00688/K05349/K06044/K05343/K01214/K00700/K02438/K16147/K00694/K05341/K01178/K01236/K01187/K01810/K01835/K01212/K18775/K01179/K01223/K05350/K01193/K00697/K16055/K00975/K16146/K16148/K00845/K00847/K00963/K01087/K02760	32	GCF_001552475.1
map00970	Aminoacyl-tRNA biosynthesis	24/864	66/13584	0.36363636363636365	5.717171717171717	10.011717775850586	6.769155630542792e-13	2.707662252217117e-11	1.9357409961025882e-11	K01870/K01872/K01869/K01873/K01890/K01868/K01881/K01887/K01874/K04567/K02434/K01885/K02433/K01883/K01880/K01876/K09759/K01866/K01892/K01875/K01889/K01867/K00604/K02435	24	GCF_001552475.1
map00010	Glycolysis / Gluconeogenesis	30/864	106/13584	0.2830188679245283	4.449685534591195	9.292463847366323	1.7032951439682257e-12	5.839869065033916e-11	4.17499411228302e-11	K00163/K00001/K01895/K01596/K01810/K01835/K00138/K01223/K00382/K00873/K00128/K00627/K01689/K00927/K01803/K00161/K00134/K13979/K13953/K01624/K21071/K00162/K02446/K01785/K16370/K00016/K00845/K11645/K00886/K01834	30	GCF_001552475.1
map01232	Nucleotide metabolism	32/864	123/13584	0.2601626016260163	4.090334236675701	8.9728521726886	3.818740924420757e-12	1.145622277326227e-10	8.190194351060308e-11	K01081/K00525/K01937/K01951/K00088/K01756/K01129/K00756/K00758/K01939/K01488/K06966/K00760/K00526/K00942/K03783/K02566/K03465/K06287/K09903/K00945/K00857/K00761/K00943/K01494/K00939/K00759/K02825/K01485/K01520/K00940/K01489	32	GCF_001552475.1
map00270	Cysteine and methionine metabolism	32/864	124/13584	0.25806451612903225	4.057347670250896	8.913418676537637	4.84053801482913e-12	1.2908101372877682e-10	9.22816019201343e-11	K00549/K00058/K01251/K01752/K00003/K12524/K01740/K00928/K00812/K00899/K00641/K00789/K00558/K14155/K01739/K00831/K00826/K00133/K08963/K01505/K05396/K01697/K00016/K00024/K01738/K00547/K01011/K09880/K08964/K00640/K08967/K01243	32	GCF_001552475.1
map00340	Histidine metabolism	19/864	47/13584	0.40425531914893614	6.355791962174941	9.585672336486363	1.9398208822683547e-11	4.655570117444051e-10	3.3283242506288617e-10	K01712/K01745/K00274/K00128/K00013/K01468/K00817/K01479/K00765/K02502/K05602/K02500/K01814/K02501/K01089/K01693/K01496/K11755/K01523	19	GCF_001552475.1
