ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count	accession
map01230	Biosynthesis of amino acids	95/939	238/13584	0.39915966386554624	5.7744247858887965	20.24907569977912	1.0778111012329644e-48	2.6837496420700815e-46	1.9287146022063576e-46	K00265/K01681/K00548/K00615/K01953/K01652/K01649/K01687/K00058/K01657/K00873/K00266/K01703/K01915/K01733/K01626/K01752/K01755/K00800/K00600/K00013/K00003/K01647/K01689/K00147/K00928/K01586/K01754/K00620/K01940/K00031/K01739/K01696/K00789/K00812/K01760/K00821/K00927/K00831/K01439/K00817/K00641/K01750/K00549/K13810/K00931/K01735/K02502/K01738/K01736/K00826/K00052/K00133/K00053/K00134/K01620/K00766/K01778/K02204/K00948/K00640/K00611/K01079/K00145/K00220/K11645/K00930/K04518/K01714/K00500/K00674/K00014/K01695/K00286/K01609/K02500/K01803/K01834/K01814/K00215/K01817/K01807/K01783/K00765/K02501/K01658/K01704/K01693/K00891/K01653/K01808/K03786/K11755/K01496/K04092	95	GCF_005502745.1
map01240	Biosynthesis of cofactors	109/939	375/13584	0.2906666666666667	4.204915867944622	17.150173848741357	2.2512145328788014e-40	2.8027620934341076e-38	2.014244582049454e-38	K01955/K01950/K03147/K09883/K01665/K03342/K01077/K01937/K01113/K00278/K00128/K01885/K00382/K01919/K11754/K01465/K01756/K00600/K00012/K01939/K04487/K00833/K00652/K09458/K00643/K00228/K03185/K00789/K01556/K03750/K13038/K01956/K00941/K00831/K14652/K00796/K01497/K00826/K00254/K00457/K01599/K01012/K09882/K01772/K00097/K03517/K08679/K01698/K00609/K03149/K03639/K01920/K11752/K02259/K11212/K11753/K01053/K03644/K03179/K02257/K01749/K00946/K00963/K01491/K00606/K01918/K02303/K00767/K01809/K00453/K00208/K00059/K03525/K00858/K00568/K02302/K03183/K09903/K12234/K03474/K00788/K01591/K01719/K03801/K00939/K01935/K02169/K00969/K14941/K00793/K01495/K03809/K00275/K00859/K00762/K00798/K06134/K03638/K00954/K00950/K02372/K03637/K00287/K08973/K03635/K00940/K19222/K00794/K01633	109	GCF_005502745.1
map02040	Flagellar assembly	35/939	55/13584	0.6363636363636364	9.205925065349986	16.61679541021132	1.771866852169459e-27	1.470649487300651e-25	1.0569030346273967e-25	K02400/K03086/K02409/K02407/K03092/K02396/K02412/K10943/K02394/K02401/K02410/K02416/K02557/K02397/K02419/K02556/K02406/K02392/K02421/K02391/K02411/K02405/K02393/K02389/K02415/K02386/K02422/K02388/K02408/K02387/K02395/K02398/K02417/K02420/K02418	35	GCF_005502745.1
map03010	Ribosome	54/939	143/13584	0.3776223776223776	5.462856632185705	14.619630399744887	1.3970849732618242e-26	8.696853958554855e-25	6.250116985645003e-25	K02945/K02886/K02967/K02906/K02988/K02982/K02863/K02897/K02926/K02986/K02939/K02931/K02996/K02933/K02876/K02864/K02959/K02871/K02992/K02878/K02867/K02879/K02990/K02994/K02948/K02884/K02890/K02935/K02950/K02888/K02874/K02952/K02887/K02881/K02892/K02895/K02946/K02954/K02902/K02961/K02965/K02956/K02899/K02968/K02909/K02963/K02970/K02916/K02904/K02907/K02911/K02913/K02914/K02919	54	GCF_005502745.1
map01200	Carbon metabolism	87/939	365/13584	0.23835616438356164	3.448168409996061	12.919914816489307	1.8851589571749896e-25	9.388091606731447e-24	6.746884688836805e-24	K00164/K00123/K01681/K01006/K01595/K00029/K03781/K01847/K01638/K00615/K00317/K07516/K01965/K01895/K00174/K01690/K00239/K14448/K01610/K01637/K00283/K00058/K00124/K01966/K01676/K00626/K00140/K01810/K00036/K00873/K00162/K00382/K01679/K01752/K00282/K01961/K00600/K01647/K01689/K00627/K01754/K00031/K00658/K01903/K00927/K00831/K00605/K00121/K13810/K01738/K00175/K00161/K00134/K00033/K00845/K11532/K00024/K01962/K00297/K00948/K00640/K01079/K01053/K11645/K01902/K00074/K01491/K01963/K09709/K01070/K00240/K01803/K01834/K00023/K01057/K01807/K01783/K01625/K00127/K17865/K02160/K01808/K05606/K00242/K02437/K00241/K00126	87	GCF_005502745.1
map03070	Bacterial secretion system	35/939	74/13584	0.47297297297297297	6.8422416026249895	13.732162309803325	1.5387987170124345e-21	6.386014675601604e-20	4.5893996823177876e-20	K03070/K02453/K11004/K03205/K03217/K03072/K02454/K12340/K03106/K11003/K03076/K02455/K02461/K03201/K03196/K03204/K02460/K03074/K03110/K03118/K02459/K03200/K03194/K02452/K02457/K03071/K02462/K02456/K03075/K02458/K03073/K03117/K03210/K03197/K03116	35	GCF_005502745.1
map04112	Cell cycle - Caulobacter	22/939	31/13584	0.7096774193548387	10.266515510666803	14.075078134328775	2.6000348375968303e-19	9.248695350880152e-18	6.646705599871597e-18	K01338/K13587/K02314/K03531/K02313/K03544/K03590/K03588/K02563/K11749/K13581/K13590/K03589/K13583/K13584/K01358/K13588/K06985/K13592/K13589/K11443/K02651	22	GCF_005502745.1
map00190	Oxidative phosphorylation	50/939	223/13584	0.2242152466367713	3.2435994785025573	9.205545089552047	5.91638451601578e-14	1.8414746806099116e-12	1.3234017996351088e-12	K00937/K00341/K02298/K00336/K00239/K02274/K00404/K00342/K02111/K00425/K02112/K00343/K00335/K00412/K03885/K00333/K02297/K03886/K02275/K00337/K00426/K02259/K02276/K00406/K02257/K02115/K00413/K00332/K02108/K00240/K00405/K08738/K00334/K02299/K02113/K00339/K00411/K00331/K02109/K02258/K01507/K00338/K02300/K00242/K00330/K00241/K00340/K02114/K02110/K00407	50	GCF_005502745.1
map00630	Glyoxylate and dicarboxylate metabolism	31/939	104/13584	0.2980769230769231	4.3121159990169575	9.239500465975786	1.4013426653249634e-12	3.877048040732399e-11	2.786295357956068e-11	K00123/K01681/K03781/K01847/K01638/K01965/K01895/K14448/K01637/K00283/K00124/K01966/K00626/K01915/K00382/K00282/K00600/K01647/K00605/K01569/K00015/K00024/K01433/K00023/K01091/K01625/K00127/K17865/K05606/K02437/K00126	31	GCF_005502745.1
map00970	Aminoacyl-tRNA biosynthesis	24/939	66/13584	0.36363636363636365	5.260528608771421	9.454758977963362	4.041675033671018e-12	1.0063770833840835e-10	7.232471112884981e-11	K01870/K01873/K01872/K01869/K01890/K01879/K01868/K01876/K01887/K04566/K01874/K01881/K02433/K02434/K01883/K01885/K01875/K01892/K01866/K01889/K01867/K00604/K01878/K02435	24	GCF_005502745.1
