ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count	accession
map01240	Biosynthesis of cofactors	130/956	375/13584	0.3466666666666667	4.925857740585774	21.21166364587716	2.708089812464022e-57	6.851467225533976e-55	4.903067870987493e-55	K01955/K02230/K01950/K03147/K09883/K01665/K03342/K01938/K01719/K01749/K02496/K13542/K13543/K01077/K01937/K01939/K00278/K00128/K02232/K01885/K00382/K01919/K02224/K11754/K00600/K00763/K00012/K01756/K01956/K09458/K00652/K00643/K00833/K00789/K01465/K01556/K03185/K13038/K03750/K14652/K00831/K00826/K01012/K00595/K04487/K02229/K01497/K00457/K00796/K01053/K02259/K02225/K00254/K03639/K00768/K03149/K01772/K09882/K03517/K01698/K00609/K08679/K00097/K01920/K03644/K01599/K02227/K11753/K03179/K11752/K02257/K00946/K01491/K00963/K00606/K00941/K00228/K00767/K01918/K03525/K01809/K03801/K02228/K02303/K00208/K05936/K02302/K00858/K03183/K05895/K05934/K03394/K00568/K00059/K03474/K02233/K04719/K00082/K00788/K00355/K09903/K01591/K00939/K06042/K00969/K01935/K02169/K01495/K00793/K19221/K03809/K06134/K00762/K02226/K00859/K00275/K00798/K02231/K00954/K03638/K02372/K00950/K03637/K00287/K08973/K03635/K00940/K00794/K02189/K01633	130	GCF_001421535.1
map01230	Biosynthesis of amino acids	92/956	238/13584	0.3865546218487395	5.492633873633136	19.238599572482094	4.449839896584635e-45	5.629047469179563e-43	4.028276116908196e-43	K00265/K00548/K01681/K00615/K01953/K01687/K01652/K01649/K00058/K01657/K00873/K00266/K01703/K01915/K00800/K01733/K01755/K01626/K00817/K00600/K00013/K00003/K01647/K01689/K00147/K01586/K01754/K00928/K01940/K00789/K01696/K00620/K00031/K01760/K01739/K00812/K00927/K00821/K00831/K00641/K00826/K13810/K01439/K01738/K01735/K02502/K00931/K01736/K00052/K00133/K00053/K00134/K01620/K00766/K01778/K02204/K00640/K00948/K00145/K11645/K00611/K00930/K00220/K04518/K01714/K00500/K00014/K00674/K01695/K01079/K00286/K01609/K02500/K01803/K01814/K00215/K01834/K01807/K00765/K01783/K01817/K01704/K02501/K01658/K01693/K00891/K01653/K01808/K03786/K01496/K01523/K04092	92	GCF_001421535.1
map02040	Flagellar assembly	36/956	55/13584	0.6545454545454545	9.300570559147966	16.971332879066708	1.3235818177510037e-28	1.1162206663033464e-26	7.98793237379553e-27	K02396/K02400/K03086/K02409/K02407/K03092/K02412/K10943/K02390/K02394/K02401/K02406/K02410/K02416/K02397/K02557/K02556/K02419/K02392/K02405/K02421/K02411/K02391/K02393/K02389/K02415/K02386/K02388/K02387/K02417/K02422/K02408/K02398/K02395/K02418/K02420	36	GCF_001421535.1
map03010	Ribosome	54/956	143/13584	0.3776223776223776	5.365713784123825	14.43999351034202	3.3666715362369383e-26	2.1294197466698637e-24	1.523861853244088e-24	K02945/K02967/K02886/K02988/K02906/K02982/K02897/K02863/K02926/K02931/K02986/K02939/K02996/K02876/K02933/K02864/K02871/K02992/K02990/K02878/K02867/K02959/K02879/K02994/K02884/K02948/K02890/K02935/K02950/K02874/K02952/K02887/K02881/K02888/K02895/K02892/K02946/K02954/K02899/K02902/K02965/K02961/K02956/K02968/K02909/K02963/K02970/K02904/K02916/K02911/K02907/K02913/K02914/K02919	54	GCF_001421535.1
map01200	Carbon metabolism	81/956	365/13584	0.2219178082191781	3.1532756347796185	11.473773358534272	4.036664178517217e-21	2.042552074329712e-19	1.4616973446420237e-19	K00164/K01595/K01681/K01006/K07516/K00029/K01847/K01638/K01965/K00615/K03781/K01895/K01690/K00239/K00116/K01938/K01610/K00283/K01637/K00058/K00140/K01966/K01676/K01810/K00036/K00873/K00382/K00162/K01679/K00627/K00282/K01961/K00600/K01647/K01689/K01754/K00605/K00658/K00031/K01903/K00626/K00927/K00831/K13810/K01738/K00121/K01053/K00161/K00134/K03841/K00033/K00845/K00024/K00640/K01962/K00297/K00948/K11645/K00874/K01902/K01491/K00074/K01963/K01070/K01079/K00034/K00240/K01803/K00023/K01057/K01834/K01807/K01783/K00851/K01625/K02160/K01808/K05606/K00241/K00242/K02437	81	GCF_001421535.1
map04112	Cell cycle - Caulobacter	22/956	31/13584	0.7096774193548387	10.083951950330679	13.931486741680521	3.8311521042617232e-19	1.6154691372970264e-17	1.156066950759678e-17	K01338/K13587/K03531/K02313/K02314/K03544/K03590/K03588/K02563/K13581/K11749/K13590/K03589/K13583/K13584/K01358/K13588/K06985/K13592/K13589/K11443/K02651	22	GCF_001421535.1
map00860	Porphyrin metabolism	40/956	139/13584	0.28776978417266186	4.088979862135396	10.071672229890112	5.3172387657077295e-15	1.9218020110343653e-13	1.3752858160928263e-13	K02230/K09883/K01719/K01749/K02496/K13542/K13543/K02232/K01885/K02224/K00643/K00595/K02229/K02259/K02225/K00768/K01772/K09882/K01698/K01599/K02227/K02257/K00228/K02228/K02303/K05936/K02302/K05895/K05934/K03394/K02233/K06042/K19221/K02226/K00798/K02231/K07215/K03594/K08973/K02189	40	GCF_001421535.1
map03070	Bacterial secretion system	26/956	74/13584	0.35135135135135137	4.992423385728825	9.475110556169062	1.9555695269458354e-12	6.184488628966205e-11	4.42576261361426e-11	K03070/K02453/K03217/K02454/K03072/K12340/K03106/K03076/K02455/K02461/K02460/K03074/K03110/K02452/K03118/K02459/K02457/K03071/K03117/K02462/K02456/K02458/K03075/K03210/K03116/K03073	26	GCF_001421535.1
map00970	Aminoacyl-tRNA biosynthesis	24/956	66/13584	0.36363636363636365	5.166983643971092	9.336778422350982	5.9222740472748404e-12	1.6648170377339274e-10	1.1913814457675704e-10	K01870/K01873/K01872/K01869/K01890/K01868/K01876/K01887/K01874/K04566/K01881/K01883/K02433/K02434/K01885/K01875/K01892/K01866/K01879/K01889/K01867/K00604/K01878/K02435	24	GCF_001421535.1
map00190	Oxidative phosphorylation	46/956	223/13584	0.2062780269058296	2.9310467756158887	7.999912800684324	2.5275275008656718e-11	6.39464457719015e-10	4.576155054198901e-10	K15408/K00937/K00341/K00336/K02298/K00239/K02274/K00425/K00342/K02111/K02112/K00343/K00335/K00412/K00333/K02297/K02275/K00426/K00337/K02259/K02276/K02257/K02115/K00332/K00413/K02108/K00240/K08738/K00334/K02299/K02109/K00339/K00411/K01507/K02113/K00331/K02258/K00338/K02300/K00241/K00242/K00330/K00340/K02114/K02110/K00424	46	GCF_001421535.1
