ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count	accession
map01230	Biosynthesis of amino acids	108/936	238/13584	0.453781512605042	6.585649644473174	23.648927831208884	1.913449322770871e-62	4.5731438814223814e-60	3.2427930628011606e-60	K00265/K01958/K01681/K00031/K00615/K01652/K01649/K01687/K00058/K01703/K01915/K00266/K00134/K00873/K01940/K01697/K01755/K01586/K00003/K12524/K01626/K00800/K00013/K01657/K01647/K00928/K01689/K00600/K01696/K00821/K00147/K01754/K01439/K05831/K01736/K00812/K14260/K00290/K00927/K01803/K00641/K14267/K00789/K10206/K01739/K14155/K00620/K04517/K00817/K00616/K00831/K00549/K00826/K01733/K01735/K13829/K00133/K01620/K00766/K00052/K00145/K00948/K01624/K21071/K00053/K01714/K04518/K00674/K01738/K00872/K00611/K00930/K11645/K01778/K05602/K00286/K00765/K02502/K00931/K00014/K01476/K00215/K01695/K02500/K01609/K01834/K01814/K01817/K01783/K02501/K01658/K01079/K01953/K01089/K01693/K01704/K00640/K01243/K01808/K00891/K01653/K00619/K07173/K03786/K01496/K11755/K04092/K01523	108	GCF_004564355.1
map01240	Biosynthesis of cofactors	98/936	375/13584	0.2613333333333333	3.7926837606837602	14.918572516402524	3.3916518957741044e-32	4.0530240154500545e-30	2.8739787116822676e-30	K01955/K01950/K00278/K02551/K01937/K00382/K03148/K01885/K00231/K00128/K01756/K11754/K00763/K02492/K01845/K00103/K01465/K00012/K01665/K03342/K13950/K01939/K02552/K02858/K14652/K00600/K09458/K03750/K13038/K00789/K01772/K04487/K01809/K01956/K01911/K02549/K00831/K00826/K02259/K11212/K03639/K03800/K01599/K11752/K00077/K00226/K00254/K01749/K01698/K11753/K02548/K00946/K00609/K00867/K00059/K02257/K00858/K01661/K00963/K02619/K06215/K01491/K01053/K01432/K19267/K01918/K00868/K15734/K01591/K01719/K13542/K00796/K00950/K01633/K12234/K03183/K09903/K00082/K14941/K01664/K00275/K00793/K00859/K00939/K01495/K00969/K08681/K00762/K08281/K13940/K00954/K03638/K03637/K00794/K22316/K03635/K00940/K21142	98	GCF_004564355.1
map03010	Ribosome	53/936	143/13584	0.3706293706293706	5.378877532723687	14.319896319922721	1.0229194091163688e-25	8.149257959293738e-24	5.77859736378019e-24	K02945/K02967/K02886/K02982/K02988/K02863/K02926/K02906/K02986/K02897/K02931/K02876/K02879/K02933/K02864/K02884/K02992/K02996/K02939/K02871/K02867/K02878/K02959/K02890/K02948/K02994/K02935/K02990/K02887/K02952/K02874/K02950/K02881/K02895/K02961/K02904/K02888/K02946/K02954/K02892/K02965/K02956/K02968/K02899/K02963/K02909/K02902/K02911/K02916/K02907/K02913/K02914/K02919	53	GCF_004564355.1
map01200	Carbon metabolism	85/936	365/13584	0.2328767123287671	3.3796979276431327	12.537005303690075	3.0733119298520147e-24	1.8363038780865787e-22	1.302113738700459e-22	K00164/K01616/K01958/K00281/K00283/K01681/K00163/K01595/K00123/K00031/K13788/K01782/K00615/K00232/K07516/K01895/K11263/K00239/K00658/K00863/K03781/K01810/K01637/K00033/K00058/K01966/K00382/K00140/K00036/K00116/K00134/K00873/K01679/K00627/K00244/K01647/K01689/K00600/K01754/K00830/K01007/K00925/K00148/K00927/K01803/K00626/K00605/K07404/K00248/K01903/K00161/K00121/K00616/K00831/K00845/K00948/K01624/K21071/K00162/K02446/K00074/K00024/K00874/K01738/K01902/K01491/K01053/K00297/K11645/K01057/K00886/K00240/K01834/K01715/K01783/K01625/K01079/K06859/K00640/K01808/K00851/K00242/K00241/K02437/K05606	85	GCF_004564355.1
map01232	Nucleotide metabolism	36/936	123/13584	0.2926829268292683	4.24765478424015	9.842571961183696	3.670612364203072e-14	1.7545527100890684e-12	1.24414440134041e-12	K01081/K00525/K01937/K01951/K01129/K00088/K01756/K01487/K00756/K00758/K01939/K01485/K01488/K00760/K00526/K01239/K00942/K03783/K02566/K03787/K03465/K09903/K03784/K00945/K00876/K06287/K00943/K00761/K01494/K00857/K00939/K02825/K00759/K01520/K01489/K00940	36	GCF_004564355.1
map00250	Alanine, aspartate and glutamate metabolism	25/936	70/13584	0.35714285714285715	5.183150183150183	9.545207324684593	2.144360215075879e-12	8.541701523385585e-11	6.056877098723098e-11	K00265/K13821/K01955/K00278/K00820/K00135/K00764/K01744/K01915/K00266/K01940/K01755/K01756/K01580/K07250/K00262/K01939/K00830/K00812/K14260/K01956/K00259/K00609/K01425/K01953	25	GCF_004564355.1
map00970	Aminoacyl-tRNA biosynthesis	24/936	66/13584	0.36363636363636365	5.277389277389278	9.475876008796911	3.775003639451546e-12	1.2888940997555993e-10	9.139482495514269e-11	K01870/K01872/K01869/K01873/K01890/K01868/K01881/K01887/K01874/K04567/K02433/K01885/K02434/K01883/K01880/K01866/K01876/K09759/K01892/K01875/K01889/K01867/K00604/K02435	24	GCF_004564355.1
map00240	Pyrimidine metabolism	31/936	111/13584	0.27927927927927926	4.053130053130053	8.786167631853344	8.627254290971708e-12	2.577392219427798e-10	1.8276157116400596e-10	K01081/K01955/K00525/K01937/K01465/K00756/K00758/K01485/K06016/K01956/K00226/K00254/K00526/K00609/K01591/K02566/K03787/K03465/K09903/K00945/K00876/K06287/K00943/K00761/K01494/K00857/K00762/K02825/K01520/K01489/K00940	31	GCF_004564355.1
map00051	Fructose and mannose metabolism	31/936	112/13584	0.2767857142857143	4.016941391941392	8.721369646686595	1.115796025322998e-11	2.963058333913295e-10	2.1010895915438914e-10	K00068/K01629/K00863/K01840/K01818/K02798/K02800/K00848/K00009/K00045/K18334/K00594/K01803/K01805/K19270/K01809/K01820/K00971/K00008/K01624/K21071/K01711/K00882/K02446/K00064/K00847/K11645/K12660/K18335/K01808/K02768	31	GCF_004564355.1
map00010	Glycolysis / Gluconeogenesis	30/936	106/13584	0.2830188679245283	4.1074020319303335	8.73700326998368	1.291500838344587e-11	3.086687003643563e-10	2.1887540523524058e-10	K00163/K00001/K01895/K01596/K01835/K01810/K00382/K00128/K00134/K00873/K00627/K01222/K01689/K01007/K00927/K01803/K00161/K00121/K00845/K01624/K21071/K00162/K13953/K02446/K01785/K00016/K11645/K00886/K01834/K06859	30	GCF_004564355.1
map00230	Purine metabolism	45/936	220/13584	0.20454545454545456	2.9685314685314683	8.00774647433818	2.7765937484553112e-11	6.032780962552903e-10	4.2778142918785185e-10	K01081/K01952/K00951/K01139/K00525/K01835/K00602/K01951/K01129/K00088/K00764/K01756/K02083/K01487/K01466/K01939/K01945/K11788/K00839/K16839/K01933/K01589/K01488/K00948/K00760/K00526/K01239/K03651/K01923/K01524/K00942/K03783/K02566/K03787/K03784/K07816/K11175/K00939/K01515/K19710/K07127/K16840/K00759/K01588/K00940	45	GCF_004564355.1
map00020	Citrate cycle (TCA cycle)	23/936	67/13584	0.34328358208955223	4.982013011863758	8.888424044407538	4.183170344562848e-11	8.331480936254339e-10	5.907810749777356e-10	K00164/K01616/K01958/K01681/K00163/K00031/K01596/K00239/K00658/K00382/K00116/K01679/K00627/K00244/K01647/K01903/K00161/K00162/K00024/K01902/K00240/K00242/K00241	23	GCF_004564355.1
map00280	Valine, leucine and isoleucine degradation	23/936	69/13584	0.3333333333333333	4.837606837606837	8.69364387520363	8.301096198633073e-11	1.5261246088256188e-9	1.0821671967448786e-9	K11381/K01782/K01907/K11263/K01966/K01969/K00382/K00140/K00128/K07250/K00626/K00632/K00248/K11410/K00249/K00166/K00826/K00263/K01692/K00020/K01028/K01029/K05606	23	GCF_004564355.1
map00290	Valine, leucine and isoleucine biosynthesis	12/936	19/13584	0.631578947368421	9.165991902834008	9.689484953033643	3.432057806537551e-10	5.8417589389683095e-9	4.1423615466808975e-9	K01652/K01649/K01687/K01703/K01754/K14260/K00826/K00263/K00052/K00053/K01704/K01653	12	GCF_004564355.1
map00500	Starch and sucrose metabolism	28/936	106/13584	0.2641509433962264	3.833575229801645	7.967091414026842	3.6663759031181856e-10	5.8417589389683095e-9	4.1423615466808975e-9	K05342/K00688/K06044/K05349/K05343/K01214/K00700/K16147/K02438/K01236/K00694/K01835/K01810/K01187/K05350/K00697/K16055/K16146/K01222/K00975/K16148/K00845/K01179/K00847/K00963/K01087/K06859/K02760	28	GCF_004564355.1
map03060	Protein export	16/936	39/13584	0.41025641025641024	5.953977646285339	8.427944901034243	1.900742847494712e-9	2.8392346284452264e-8	2.013286831885847e-8	K03070/K03072/K03106/K03076/K03217/K03074/K03110/K03100/K03118/K13280/K03101/K03210/K03117/K03073/K03116/K03075	16	GCF_004564355.1
map00520	Amino sugar and nucleotide sugar metabolism	33/936	156/13584	0.21153846153846154	3.0700197238658777	7.073851894389613	5.125188638843672e-9	6.983602383650464e-8	4.9520369247642574e-8	K00820/K01835/K01840/K01810/K01784/K12373/K01209/K04042/K00790/K03431/K00012/K02472/K13015/K00975/K01207/K09001/K00965/K01809/K00849/K13010/K01443/K00075/K01854/K00971/K01791/K00845/K01711/K00847/K07106/K00963/K02564/K00886/K06859	33	GCF_004564355.1
