ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count	accession
map01230	Biosynthesis of amino acids	106/948	238/13584	0.44537815126050423	6.38187426869482	22.942655093109185	1.079559557722751e-59	2.4506001960306448e-57	1.6932039379019992e-57	K00265/K01958/K01681/K00031/K00615/K01652/K01649/K01687/K00058/K00134/K00873/K01703/K00266/K01755/K01940/K01915/K01586/K01733/K01752/K00800/K01626/K00600/K00003/K12524/K00928/K00013/K01647/K01689/K00836/K00147/K01754/K00812/K14260/K00927/K01803/K00821/K01736/K01696/K00641/K14267/K00789/K04517/K00620/K14155/K01735/K13829/K00766/K00548/K00549/K00831/K00616/K00817/K00826/K01738/K00133/K01620/K01439/K00052/K00145/K00948/K01624/K21071/K00053/K01714/K00674/K16370/K04518/K00872/K00611/K00930/K00014/K01778/K00931/K00765/K02502/K00286/K01476/K05602/K00215/K01695/K01657/K02500/K01609/K01814/K01817/K01834/K01243/K01783/K02501/K01079/K08093/K01089/K01693/K01704/K08094/K00640/K00891/K01653/K00619/K01808/K07173/K03786/K01496/K11755/K04092/K01523	106	GCF_003254645.1
map01240	Biosynthesis of cofactors	109/948	375/13584	0.2906666666666667	4.164995780590718	17.023584451621353	5.6212467876670216e-40	6.38011510400207e-38	4.4082409019072965e-38	K01955/K13950/K01950/K01077/K00278/K01195/K00457/K03147/K02551/K01938/K01937/K00767/K01885/K00231/K00941/K14153/K00382/K01756/K11752/K11754/K00600/K01845/K00763/K01465/K00012/K03517/K02492/K02858/K14652/K01939/K02552/K01772/K09458/K02302/K03750/K03153/K04487/K13038/K00789/K01956/K01809/K01719/K01911/K02549/K00831/K00826/K03639/K02259/K03800/K01599/K01749/K00226/K00254/K03644/K01053/K01698/K00946/K00858/K02257/K11753/K00609/K11212/K02548/K00867/K00963/K00059/K01661/K06215/K01491/K01591/K00796/K00606/K19267/K01918/K00868/K13542/K00878/K00950/K01633/K03149/K00355/K12234/K09903/K03183/K00788/K20862/K00275/K03801/K00793/K01495/K14941/K00859/K00969/K08681/K00939/K08281/K00762/K13940/K05979/K00287/K00954/K03638/K03637/K22316/K00794/K03635/K00940/K01579/K21142	109	GCF_003254645.1
map03010	Ribosome	53/948	143/13584	0.3706293706293706	5.310790475347438	14.194050734008373	1.8839547049338823e-25	1.4255257267333043e-23	9.849447404742052e-24	K02945/K02967/K02886/K02982/K02863/K02988/K02879/K02906/K02926/K02986/K02897/K02931/K02933/K02864/K02992/K02996/K02876/K02939/K02871/K02867/K02959/K02878/K02994/K02948/K02890/K02935/K02887/K02952/K02895/K02990/K02950/K02874/K02881/K02884/K02888/K02946/K02954/K02904/K02892/K02961/K02965/K02956/K02968/K02899/K02963/K02909/K02902/K02911/K02916/K02907/K02913/K02914/K02919	53	GCF_003254645.1
map01200	Carbon metabolism	83/948	365/13584	0.2273972602739726	3.258401248482747	11.979686321779779	1.3631108865827953e-22	7.735654281357364e-21	5.344829528969382e-21	K00164/K01616/K01958/K00281/K00283/K00163/K01681/K01595/K00123/K00031/K00615/K01638/K01782/K13788/K00232/K01895/K11263/K00239/K00658/K00863/K01938/K01810/K01637/K01966/K00058/K00036/K00851/K01962/K01963/K00140/K00134/K00873/K00116/K00033/K00382/K01679/K01752/K00627/K00600/K01647/K01689/K01754/K00830/K00605/K00925/K00148/K00927/K01803/K00626/K00248/K00845/K01903/K00161/K00831/K00616/K01738/K00948/K01624/K21071/K00162/K01053/K07404/K02446/K00024/K16370/K01902/K01491/K00297/K00886/K00240/K01834/K01057/K01783/K01625/K01079/K08093/K08094/K06859/K00640/K01808/K00242/K00241/K02437	83	GCF_003254645.1
map02040	Flagellar assembly	26/948	55/13584	0.4727272727272727	6.773762945914844	11.751807145187739	3.14297084753822e-16	1.4269087647823518e-14	9.859003290172522e-15	K02400/K02409/K02396/K02407/K02412/K03086/K02414/K02390/K02401/K02410/K02397/K02416/K02406/K02557/K02419/K02556/K02421/K02405/K02417/K02389/K02413/K02422/K02388/K02387/K02408/K02420	26	GCF_003254645.1
map00260	Glycine, serine and threonine metabolism	35/948	109/13584	0.3211009174311927	4.601091626988736	10.33904068317143	5.279356091438929e-15	1.997356387927728e-13	1.3800422063585972e-13	K00302/K00281/K00283/K00276/K00058/K00108/K00382/K21832/K01733/K01752/K00600/K00003/K12524/K00928/K00479/K00836/K01754/K00830/K00605/K00303/K01696/K00544/K00831/K00865/K00133/K01620/K00872/K01695/K01834/K01079/K00305/K06718/K06720/K02437/K00304	35	GCF_003254645.1
map00230	Purine metabolism	50/948	220/13584	0.22727272727272727	3.256616800920598	9.242684626492725	4.8766522620982114e-14	1.581428662137563e-12	1.0926634391768925e-12	K01952/K00951/K01139/K00525/K11751/K01081/K01835/K00602/K01951/K00088/K01129/K00764/K01756/K01466/K01487/K02083/K01945/K11788/K01939/K00955/K00956/K00839/K01933/K01488/K01589/K00860/K00958/K00948/K00760/K00526/K01524/K00942/K00365/K00957/K03651/K01923/K03783/K02566/K16841/K07816/K06966/K00939/K11175/K19710/K01515/K07127/K16840/K00759/K01588/K00940	50	GCF_003254645.1
map01232	Nucleotide metabolism	34/948	123/13584	0.2764227642276423	3.9608932798188743	9.035118611614836	1.669665527388748e-12	4.737675933965572e-11	3.273423205012151e-11	K00525/K11751/K01081/K01937/K01951/K00088/K01129/K01756/K01487/K00756/K00758/K01939/K01485/K01488/K00760/K00526/K00942/K03783/K00560/K02566/K09903/K00945/K00857/K06287/K01494/K00761/K00943/K06966/K00939/K02825/K00759/K01520/K00940/K01489	34	GCF_003254645.1
map00240	Pyrimidine metabolism	32/948	111/13584	0.2882882882882883	4.130915725852434	9.071893076262112	2.1664178870759407e-12	5.4641873374026503e-11	3.7753949143194765e-11	K01955/K00525/K11751/K01081/K01937/K01464/K01465/K00756/K00758/K01485/K01956/K00226/K00254/K00526/K00609/K01591/K01431/K00560/K02566/K09903/K00945/K00857/K06287/K01494/K00761/K00943/K06966/K00762/K02825/K01520/K00940/K01489	32	GCF_003254645.1
map00970	Aminoacyl-tRNA biosynthesis	23/948	66/13584	0.3484848484848485	4.9934790947449175	8.90767518823515	3.798946004494925e-11	8.623607430203478e-10	5.958346891260462e-10	K01870/K01872/K01869/K01873/K01890/K01868/K01876/K01881/K01887/K01874/K04567/K02433/K02434/K01885/K01880/K01883/K01866/K01892/K01875/K01867/K01889/K00604/K02435	23	GCF_003254645.1
map00250	Alanine, aspartate and glutamate metabolism	23/948	70/13584	0.32857142857142857	4.708137432188065	8.519421289443336	1.4914153975662715e-10	3.077739047704942e-9	2.1265157343289422e-9	K00265/K13821/K01955/K00820/K00278/K00764/K00135/K00266/K01744/K01755/K01940/K01915/K01756/K07250/K00262/K01939/K00830/K00812/K14260/K01956/K00259/K00609/K01779	23	GCF_003254645.1
map00020	Citrate cycle (TCA cycle)	22/948	67/13584	0.3283582089552239	4.705082184016626	8.327071630831712	3.7979082970309987e-10	7.048403790350124e-9	4.869984534023504e-9	K00164/K01616/K01958/K00163/K01681/K00031/K01596/K00239/K00658/K00116/K00382/K01679/K00627/K01647/K01903/K00161/K00162/K00024/K01902/K00240/K00242/K00241	22	GCF_003254645.1
map00051	Fructose and mannose metabolism	29/948	112/13584	0.25892857142857145	3.710216998191682	7.888496723025323	4.036530805046327e-10	7.048403790350124e-9	4.869984534023504e-9	K00068/K01629/K02798/K02800/K02768/K02769/K02770/K00863/K01840/K01818/K00848/K18334/K00594/K01803/K01805/K01820/K00009/K01809/K00971/K00008/K01624/K21071/K02446/K00064/K00882/K16370/K00847/K12660/K01808	29	GCF_003254645.1
map03060	Protein export	16/948	39/13584	0.41025641025641024	5.878610840636157	8.356726441427355	2.2872665398737243e-9	3.6302963431506564e-8	2.508296569114064e-8	K03070/K03072/K03106/K03076/K03217/K03074/K03110/K03118/K13280/K03100/K03101/K03210/K03116/K03117/K03073/K03075	16	GCF_003254645.1
map00010	Glycolysis / Gluconeogenesis	27/948	106/13584	0.25471698113207547	3.649868641031765	7.501735762222101	2.3988742355621076e-9	3.6302963431506564e-8	2.508296569114064e-8	K00163/K00001/K01895/K01596/K01810/K01835/K00134/K00873/K00382/K00627/K01689/K00927/K01803/K00845/K00161/K13953/K13979/K01624/K21071/K00162/K02446/K00016/K16370/K01785/K00886/K01834/K06859	27	GCF_003254645.1
map00630	Glyoxylate and dicarboxylate metabolism	26/948	104/13584	0.25	3.5822784810126582	7.240557555006552	7.259574218647271e-9	1.0299520922705816e-7	7.116293148542392e-8	K01616/K00281/K00283/K01681/K00123/K01638/K01895/K11263/K01637/K01966/K00382/K01915/K00104/K00600/K01647/K00830/K00605/K00626/K00865/K00024/K01433/K00042/K01816/K01091/K01625/K02437	26	GCF_003254645.1
map00290	Valine, leucine and isoleucine biosynthesis	11/948	19/13584	0.5789473684210527	8.295802798134577	8.716400933667176	8.122466390166996e-9	1.084588159157593e-7	7.493792520959024e-8	K01652/K01649/K01687/K01703/K01754/K14260/K00826/K00052/K00053/K01704/K01653	11	GCF_003254645.1
map00770	Pantothenate and CoA biosynthesis	16/948	44/13584	0.36363636363636365	5.210586881472958	7.662259380552931	1.8125012251999524e-8	2.2857654340021622e-7	1.5793139330689643e-7	K01652/K01687/K01464/K13038/K00826/K00053/K00867/K00606/K01918/K01431/K00859/K06133/K01653/K00954/K01579/K00997	16	GCF_003254645.1
map00030	Pentose phosphate pathway	23/948	88/13584	0.26136363636363635	3.745109321058688	7.076127606884391	2.155522028406287e-8	2.575281581306459e-7	1.7793505940860765e-7	K00615/K01810/K01835/K00036/K00851/K00033/K00616/K00948/K01624/K21071/K01053/K07404/K02446/K00852/K16370/K01057/K01619/K01783/K01625/K08093/K08094/K06859/K01808	23	GCF_003254645.1
map00520	Amino sugar and nucleotide sugar metabolism	32/948	156/13584	0.20512820512820512	2.9393054203180786	6.672676260145927	2.5893854837606582e-8	2.8058431918031684e-7	1.9386535385053194e-7	K01183/K02804/K00820/K01810/K01835/K01840/K04042/K01209/K01198/K01207/K00790/K03431/K00075/K00012/K00975/K00849/K00845/K00965/K00983/K01443/K01854/K01809/K00971/K01784/K00847/K00963/K07106/K01654/K05304/K02564/K00886/K06859	32	GCF_003254645.1
map01210	2-Oxocarboxylic acid metabolism	22/948	82/13584	0.2682926829268293	3.844396418647731	7.076120303983759	2.59571396598531e-8	2.8058431918031684e-7	1.9386535385053194e-7	K01681/K00031/K01652/K01649/K01687/K01703/K00928/K01647/K00836/K00812/K14260/K00821/K00620/K00826/K00133/K00052/K00145/K00053/K00930/K01704/K01653/K00619	22	GCF_003254645.1
map00500	Starch and sucrose metabolism	25/948	106/13584	0.2358490566037736	3.379508000955338	6.736349112124271	4.947442323608412e-8	5.104860942995952e-7	3.5271239531945143e-7	K05349/K00688/K05342/K00700/K01214/K02438/K01212/K18775/K16147/K05343/K01187/K01810/K01835/K05350/K16146/K00697/K16055/K00975/K00845/K16148/K01193/K00847/K00963/K01087/K06859	25	GCF_003254645.1
